Graph 1_sub
9 14 22 9 9 17 13 12 8 9 19 17 
1 3
1 2
2 3
3 4
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 48_sub
12 13
21 12 10 17 12 19 14 16 14 8 21 13 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
4 12
4 11
4 10
4 9
4 8
4 5

Graph 82_sub
12 17
12 13 14 12 19 12 11 24 17 14 9 13 
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 5
2 4
2 3
2 6
4 7
6 7
7 12
7 11

Graph 24_sub
12 12
16 15 21 20 21 8 18 24 16 23 11 15 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 7

Graph 25_sub
12 11
11 16 12 22 19 23 8 5 15 10 4 15 
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7

Graph 26_sub
12 14
14 18 10 9 14 22 17 17 11 15 16 28 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
2 3
5 12
5 11
5 10
5 9
5 7
5 8

Graph 53_sub
12 25
13 12 17 20 12 8 7 27 17 19 22 15 
1 7
1 6
1 5
1 4
1 3
1 2
2 3
2 7
2 6
2 5
2 4
3 4
3 6
3 7
3 5
4 8
4 7
4 6
5 6
5 7
6 7
8 12
8 11
8 10
8 9

Graph 28_sub
12 12
10 12 16 14 16 25 11 14 10 20 10 11 
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 4

Graph 29_sub
12 12
19 20 2 17 29 18 15 13 16 14 14 11 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
4 9
4 8
8 12
8 11
8 10

Graph 30_sub
12 11
18 16 20 10 15 18 20 11 18 17 17 7 
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4

Graph 31_sub
12 11
15 20 13 21 6 18 12 7 15 17 8 18 
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5

Graph 32_sub
12 19
14 13 12 13 17 14 17 0 13 14 15 19 
1 4
1 3
1 2
2 9
2 7
2 6
2 5
2 4
3 10
3 4
3 7
4 7
5 9
5 8
6 9
6 8
8 9
10 12
10 11

Graph 33_sub
12 13
10 13 15 14 14 20 15 18 17 15 12 19 
1 3
1 2
2 4
2 3
4 8
4 7
4 6
4 5
5 10
5 9
8 9
9 12
9 11

Graph 34_sub
12 12
14 18 23 19 7 9 11 19 8 2 11 11 
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
3 4
6 12

Graph 35_sub
12 16
2 18 13 29 12 14 12 15 23 18 10 19 
1 7
1 5
1 4
1 3
1 2
2 6
2 5
3 11
3 10
3 9
3 8
5 7
5 6
6 7
8 12
8 9

Graph 36_sub
12 12
4 18 13 7 6 16 13 21 19 9 13 16 
1 3
1 2
2 5
2 4
2 3
4 7
4 6
6 8
8 12
8 11
8 10
8 9

Graph 16_sub
12 11
14 22 4 11 18 19 27 16 29 17 17 16 
1 2
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5

Graph 38_sub
12 17
8 13 12 15 14 8 21 11 12 19 22 14 
1 5
1 4
1 3
1 2
2 6
2 5
2 3
3 5
5 8
5 7
5 6
7 10
7 9
7 8
9 12
9 11
9 10

Graph 39_sub
12 12
18 12 15 12 20 22 10 16 20 14 17 9 
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 40_sub
12 11
14 23 16 21 19 6 16 16 15 15 11 12 
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 41_sub
12 11
15 9 15 11 18 23 13 14 11 11 14 11 
1 2
2 3
3 7
3 6
3 5
3 4
4 12
4 11
4 10
4 9
4 8

Graph 35_sub
12 15
11 9 16 20 18 6 17 24 20 13 16 9 
1 3
1 2
2 3
3 8
3 7
3 6
3 5
3 4
4 11
4 10
4 9
4 8
8 9
10 11
11 12

Graph 43_sub
12 11
13 14 11 23 17 13 23 17 16 17 20 21 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 58_sub
12 12
24 0 16 14 19 8 14 15 19 18 11 20 
1 2
2 5
2 4
2 3
3 8
3 7
3 6
7 11
7 10
7 9
9 12
9 11

Graph 45_sub
12 29
15 14 14 9 13 14 19 21 11 8 8 19 
1 10
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 4
3 5
4 11
4 6
4 8
4 10
4 9
5 12
5 7
6 10
6 11
6 8
8 9
8 11
8 10
9 10
9 11
10 11

Graph 46_sub
12 15
17 14 14 15 10 21 27 18 13 22 12 20 
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 4
2 5
2 6
2 3
7 12
7 11
7 10

Graph 47_sub
12 12
20 11 10 10 10 18 15 12 9 18 14 11 
1 3
1 2
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4

Graph 48_sub
12 16
23 11 24 16 12 14 16 9 26 13 11 15 
1 4
1 3
1 2
2 6
2 5
2 4
3 5
4 5
5 9
5 8
5 7
5 6
7 12
7 11
7 10
7 8

Graph 13_sub
12 26
4 20 13 20 15 6 10 23 11 9 17 17 
1 10
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 5
2 3
3 10
4 7
5 10
5 7
6 10
6 7
7 11
7 10
7 9
7 8
9 10
10 12
10 11

Graph 50_sub
12 12
14 19 12 13 20 18 10 20 18 16 11 25 
1 3
1 2
2 4
2 3
3 5
5 10
5 9
5 8
5 7
5 6
7 12
7 11

Graph 51_sub
12 13
9 25 11 20 16 15 11 16 18 7 10 13 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 4
2 5

Graph 52_sub
12 11
10 18 12 15 7 12 21 19 13 12 11 13 
1 2
2 4
2 3
4 10
4 9
4 8
4 7
4 6
4 5
5 12
5 11

Graph 53_sub
12 11
12 6 14 8 5 16 13 21 14 17 9 7 
1 2
2 3
3 9
3 8
3 7
3 6
3 5
3 4
4 12
4 11
4 10

Graph 3_sub
12 11
5 8 14 15 10 8 22 20 10 24 11 14 
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
8 12

Graph 55_sub
12 13
10 12 2 13 13 15 9 14 12 18 12 11 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
3 5
5 12
5 11
5 10
5 9
5 6

Graph 56_sub
12 13
15 17 18 12 9 20 12 18 8 9 12 18 
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 5
3 7
7 12
7 11
7 10

Graph 57_sub
12 19
12 19 13 11 16 11 5 8 10 11 17 17 
1 6
1 5
1 3
1 2
2 8
2 7
2 6
2 5
2 4
3 6
3 5
4 6
5 6
7 10
7 9
7 8
9 11
9 10
10 12

Graph 58_sub
12 11
23 18 22 21 12 11 20 7 12 14 20 10 
1 2
2 3
3 5
3 4
4 12
4 11
4 10
4 9
4 8
4 7
4 6

Graph 59_sub
12 12
15 20 10 17 17 17 15 12 17 3 13 15 
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 5

Graph 95_sub
12 14
17 10 18 20 18 13 18 12 16 14 16 18 
1 9
1 4
1 3
1 2
2 8
2 7
2 6
2 5
3 4
4 12
5 8
6 10
6 9
9 11

Graph 61_sub
12 13
20 15 14 16 4 15 7 10 9 15 18 15 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 3
2 5

Graph 62_sub
12 22
4 16 13 11 13 14 13 16 11 17 12 15 
1 5
1 4
1 3
1 2
2 8
2 6
2 5
2 4
2 3
3 5
4 9
4 8
4 5
5 9
5 8
5 7
5 6
7 8
8 9
9 10
10 12
10 11

Graph 63_sub
12 12
20 12 8 19 16 9 14 10 22 13 17 11 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 10

Graph 64_sub
12 11
9 8 17 14 14 17 20 11 4 21 14 23 
1 2
2 4
2 3
3 7
3 6
3 5
5 12
5 11
5 10
5 9
5 8

Graph 65_sub
12 11
17 19 8 14 11 10 23 8 14 14 17 11 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
5 12
5 11
5 10
5 9

Graph 66_sub
12 11
22 18 13 18 11 15 17 17 14 22 8 23 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10

Graph 67_sub
12 12
19 14 9 11 11 9 18 17 19 9 19 19 
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 7

Graph 68_sub
12 13
13 15 16 20 12 9 17 21 18 14 19 21 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 5
2 10

Graph 69_sub
12 13
6 13 6 17 23 18 11 14 20 20 12 17 
1 4
1 2
2 3
3 4
4 6
4 5
5 9
5 8
5 7
6 11
6 10
7 9
11 12

Graph 5_sub
12 16
10 3 15 22 16 13 13 15 0 18 20 3 
1 5
1 4
1 3
1 2
2 5
2 3
3 4
3 5
4 6
4 5
6 7
7 8
8 10
8 9
9 12
9 11

Graph 71_sub
12 12
13 17 9 12 18 16 7 15 21 10 14 13 
1 4
1 3
1 2
2 3
4 7
4 6
4 5
5 12
5 11
5 10
5 9
5 8

Graph 72_sub
12 16
18 19 20 16 11 12 7 7 12 22 14 27 
1 6
1 5
1 4
1 3
1 2
2 7
2 5
2 4
5 7
7 10
7 9
7 8
8 12
8 11
8 10
8 9

Graph 73_sub
12 11
13 20 16 3 18 14 17 21 18 14 20 22 
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5

Graph 74_sub
12 11
15 7 15 22 1 2 15 13 23 11 20 8 
1 2
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6

Graph 75_sub
12 12
14 14 13 7 15 11 21 16 19 11 11 9 
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 76_sub
12 13
15 8 13 13 18 9 11 8 15 3 15 15 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 3
2 5

Graph 77_sub
12 12
16 15 18 13 16 16 24 13 19 11 19 16 
1 3
1 2
2 6
2 5
2 4
4 8
4 7
5 12
5 11
5 10
5 9
7 8

Graph 78_sub
12 19
13 6 10 3 23 27 17 22 15 10 14 8 
1 7
1 6
1 4
1 3
1 2
2 3
2 5
3 8
3 4
3 7
3 6
3 5
5 7
5 6
6 7
8 11
8 10
8 9
9 12

Graph 53_sub
12 12
15 11 16 15 11 11 18 10 8 8 10 9 
1 3
1 2
2 5
2 4
4 11
4 10
4 9
4 8
4 7
4 6
6 12
6 11

Graph 41_sub
12 12
15 11 18 16 18 14 20 5 18 17 17 18 
1 4
1 3
1 2
2 7
2 6
2 5
5 10
5 9
5 8
5 7
8 12
8 11

Graph 81_sub
12 13
19 11 12 10 16 19 23 14 21 13 9 26 
1 2
2 3
3 9
3 8
3 7
3 6
3 5
3 4
4 11
4 10
4 7
7 10
10 12

Graph 82_sub
12 13
3 15 10 15 23 16 13 14 11 16 14 14 
1 3
1 2
2 5
2 4
3 4
4 8
4 7
4 6
6 12
6 11
6 10
6 9
6 7

Graph 83_sub
12 15
16 18 11 20 10 10 16 18 14 6 21 12 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 10
4 9
4 8
7 8
8 12
8 11
8 9

Graph 84_sub
12 21
19 6 13 14 21 15 15 20 13 10 15 10 
1 6
1 5
1 4
1 3
1 2
2 6
2 5
3 6
3 5
3 4
4 6
4 5
5 6
6 8
6 7
7 11
7 10
7 9
7 8
9 12
9 10

Graph 97_sub
12 12
17 18 16 12 14 20 14 16 14 20 16 16 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
6 12
6 11
6 10

Graph 86_sub
12 12
9 13 10 12 22 17 18 11 20 10 21 13 
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 87_sub
12 12
14 16 17 12 14 24 15 19 23 13 19 11 
1 3
1 2
2 5
2 4
4 9
4 8
4 7
4 6
6 12
6 11
6 10
6 8

Graph 88_sub
12 11
17 24 17 12 14 11 11 16 18 16 13 12 
1 2
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7

Graph 3_sub
12 13
18 8 13 18 16 15 10 19 13 12 19 11 
1 3
1 2
2 3
3 5
3 4
4 6
6 11
6 10
6 9
6 8
6 7
7 12
7 10

Graph 90_sub
12 12
10 13 21 18 10 20 14 13 6 15 11 25 
1 2
2 4
2 3
3 7
3 6
3 5
4 12
4 11
4 10
4 9
5 7
6 8

Graph 91_sub
12 15
15 12 18 8 11 7 10 23 16 15 11 19 
1 5
1 4
1 3
1 2
2 6
2 5
2 4
6 11
6 10
6 9
6 8
6 7
7 11
9 11
11 12

Graph 48_sub
12 16
16 16 16 8 19 17 15 16 14 14 21 17 
1 6
1 5
1 4
1 3
1 2
2 6
2 3
3 9
3 8
3 5
4 6
5 7
6 7
8 12
8 11
8 10

Graph 93_sub
12 14
9 3 14 18 23 11 8 13 15 25 19 13 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
2 4

Graph 94_sub
12 16
10 12 14 7 11 12 8 9 7 8 13 8 
1 6
1 5
1 4
1 3
1 2
2 3
3 6
4 6
5 8
5 7
6 12
8 11
8 10
8 9
9 11
10 11

Graph 95_sub
12 12
19 20 13 14 16 12 5 21 20 16 25 17 
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7

Graph 96_sub
12 11
16 11 15 9 7 19 11 20 11 15 16 27 
1 2
2 3
3 7
3 6
3 5
3 4
4 9
4 8
8 12
8 11
8 10

Graph 97_sub
12 11
7 17 7 12 14 14 11 19 17 18 11 16 
1 2
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6

Graph 98_sub
12 20
12 10 7 18 18 12 20 14 10 18 11 16 
1 6
1 5
1 4
1 3
1 2
2 6
2 5
2 4
2 3
3 7
3 5
4 7
4 5
5 7
6 9
6 8
6 7
8 12
8 11
8 10

Graph 99_sub
12 11
12 0 12 19 14 17 22 19 6 6 17 12 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6

Graph 100_sub
12 11
18 11 8 5 14 25 20 16 21 14 17 9 
1 3
1 2
3 7
3 6
3 5
3 4
4 11
4 10
4 9
4 8
9 12

