Graph 1_sub
2 3
3 5
5 7
5 6
6 10
6 9
6 8
6 7
7 16
7 15
7 14
7 13
7 12
7 11
7 9
7 10

Graph 89_sub
16 29
14 8 14 16 17 7 13 16 9 9 11 15 25 21 6 19 
1 7
1 5
1 4
1 3
1 2
2 4
2 7
2 6
2 5
2 3
3 4
3 5
3 7
3 6
4 8
4 7
4 6
4 5
5 7
5 6
6 7
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9

Graph 35_sub
16 25
1 14 19 15 14 21 15 11 20 17 16 21 15 17 9 11 
1 5
1 4
1 3
1 2
2 3
3 6
3 5
3 4
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 5
8 14
8 13
8 12
8 10
8 11
10 14
11 12
14 16
14 15

Graph 36_sub
16 18
29 10 23 8 11 20 17 18 13 9 24 9 9 7 15 17 
1 2
2 5
2 4
2 3
3 6
3 5
6 15
6 12
6 11
6 10
6 9
6 8
6 7
7 13
8 14
10 15
12 15
15 16

Graph 37_sub
16 20
21 17 9 14 11 17 20 14 14 15 16 20 11 19 20 15 
1 10
1 7
1 6
1 5
1 4
1 3
1 2
2 8
4 8
6 8
7 8
8 14
8 13
8 12
8 11
8 10
8 9
11 16
11 15
11 13

Graph 38_sub
16 24
23 12 21 13 14 21 19 14 14 17 16 17 8 13 12 23 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 5
2 4
3 6
3 8
3 7
4 5
6 10
6 9
6 8
6 7
9 11
10 12
12 16
12 15
12 14
12 13

Graph 39_sub
16 19
14 10 19 18 13 11 18 6 14 18 12 4 10 11 17 14 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 4
6 9
7 13
7 12
7 10
8 16
8 15
8 14
12 13

Graph 4_sub
16 16
11 18 15 27 9 10 12 8 9 10 17 18 15 15 17 6 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
6 15
6 14
6 13
6 12
6 11
6 10
6 7
10 16

Graph 41_sub
16 22
16 14 17 17 16 12 19 10 17 18 6 16 14 15 4 14 
1 2
2 7
2 6
2 5
2 4
2 3
3 9
3 8
3 7
3 6
4 12
5 12
6 13
6 11
6 9
6 10
6 8
8 10
9 11
13 16
13 15
13 14

Graph 42_sub
16 16
15 15 16 5 11 10 13 10 16 13 12 22 18 11 17 18 
1 3
1 2
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 11
4 6
11 13
11 12
12 14
14 16
14 15

Graph 43_sub
16 16
18 22 29 17 21 9 11 10 12 17 18 17 14 9 21 7 
1 7
1 6
1 5
1 4
1 3
1 2
2 6
4 10
4 9
4 8
8 12
8 11
11 13
12 15
12 14
14 16

Graph 66_sub
16 36
9 18 20 12 18 27 14 13 14 20 14 14 13 19 17 17 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 4
2 6
2 7
2 3
2 5
3 6
3 5
3 7
3 4
3 9
4 6
4 9
4 5
5 8
5 6
5 9
6 11
6 10
6 8
6 7
6 9
8 10
11 16
11 15
11 14
11 13
11 12

Graph 45_sub
16 19
9 21 3 23 14 18 15 27 21 15 24 11 14 11 11 15 
1 3
1 2
2 4
2 3
4 6
4 5
5 12
5 10
5 9
5 8
5 7
7 13
8 11
9 10
10 13
10 12
12 14
13 16
13 15

Graph 46_sub
16 15
19 5 17 10 9 15 10 27 13 17 19 26 14 15 14 9 
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 47_sub
16 26
12 7 10 24 22 28 13 11 9 5 5 12 13 21 20 19 
1 9
1 8
1 5
1 4
1 3
1 2
2 7
2 6
2 3
2 4
3 9
3 8
3 4
3 6
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 5
5 7
6 7
7 8
8 9

Graph 48_sub
16 27
15 15 15 11 20 24 12 16 21 5 15 16 14 13 16 13 
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 10
2 9
2 8
2 7
2 6
2 5
4 9
5 9
5 12
6 12
6 8
7 11
8 13
8 12
8 10
9 16
9 15
9 14
10 12
12 13

Graph 49_sub
16 15
10 11 10 18 18 10 11 16 21 11 17 22 11 14 3 10 
1 2
2 3
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4

Graph 50_sub
16 19
19 9 17 21 9 19 13 17 15 8 11 10 21 14 10 13 
1 2
2 4
2 3
3 11
3 10
3 9
3 8
3 7
3 6
3 5
5 11
6 15
6 14
6 13
9 12
9 11
11 12
13 14
14 16

Graph 51_sub
16 21
24 9 18 17 15 23 8 15 20 14 11 16 24 11 13 21 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 9
4 8
4 7
7 9
8 9
9 10
10 13
10 12
10 11
11 16
11 15
11 14

Graph 52_sub
16 16
9 16 13 9 21 15 14 16 16 17 19 11 7 15 14 16 
1 3
1 2
3 6
3 5
3 4
4 7
7 11
7 10
7 9
7 8
8 16
8 15
8 14
8 13
8 12
8 9

Graph 53_sub
16 37
13 28 8 20 24 13 9 9 8 26 12 17 16 15 15 20 
1 13
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 5
2 3
3 14
3 13
3 5
6 14
6 13
7 11
7 10
7 9
7 12
7 8
8 10
8 12
8 11
8 9
9 11
9 12
10 11
10 12
11 12
13 14
14 15
15 16

Graph 54_sub
16 16
19 13 20 6 18 18 7 17 7 13 11 11 14 12 15 13 
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 7
4 16
4 15
4 14

Graph 55_sub
16 18
16 7 8 6 15 15 19 5 8 12 24 8 21 12 14 21 
1 4
1 3
1 2
2 6
2 5
2 3
3 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 56_sub
16 16
15 12 10 19 12 19 13 9 5 10 13 18 4 19 11 16 
1 3
1 2
2 5
2 4
2 3
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6

Graph 9_sub
16 16
17 14 10 12 6 20 15 13 20 13 12 7 7 11 17 17 
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 4

Graph 58_sub
16 19
8 15 30 11 18 13 13 10 17 10 21 18 19 19 15 15 
1 7
1 5
1 4
1 3
1 2
2 7
2 6
4 7
5 8
6 7
7 8
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9

Graph 68_sub
16 20
22 11 11 21 15 10 6 8 15 23 7 13 0 15 18 23 
1 4
1 3
1 2
2 3
2 4
4 5
5 7
5 6
6 9
6 8
6 7
8 11
8 10
10 15
10 14
10 13
10 12
12 15
12 13
15 16

Graph 60_sub
16 27
21 19 12 15 11 17 16 10 18 13 18 18 20 28 17 12 
1 11
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 4
2 6
3 10
3 9
3 4
3 6
4 12
4 7
5 11
5 9
6 11
7 8
9 11
10 11
11 12
12 14
12 13
14 15
15 16

Graph 25_sub
16 23
15 10 6 17 12 12 19 9 19 15 18 15 21 15 12 20 
1 3
1 2
2 6
2 5
2 4
2 3
3 5
4 5
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6
7 16
7 15
7 11
7 10
7 9

Graph 62_sub
16 16
15 11 20 9 8 9 13 17 18 15 10 14 19 14 13 21 
1 3
1 2
2 3
3 5
3 4
4 7
4 6
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8

Graph 63_sub
16 17
13 12 21 13 20 25 10 14 12 18 11 19 11 15 8 26 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
7 11
12 16
12 15
12 14

Graph 64_sub
16 17
11 7 19 6 11 14 13 20 20 17 14 21 12 11 24 4 
1 3
1 2
2 6
2 4
4 5
5 6
6 8
6 7
7 8
8 14
8 13
8 12
8 11
8 10
8 9
9 16
9 15

Graph 65_sub
16 19
18 10 13 14 0 17 6 15 13 15 14 7 15 16 14 16 
1 4
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 4
5 10
5 9
5 8
5 6
8 16
8 15
8 14
8 13
8 12
8 11

Graph 66_sub
16 18
6 8 12 24 15 18 13 14 8 15 17 15 19 6 12 12 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
3 16
3 15
3 14
3 13
3 11
3 7
3 6

Graph 67_sub
16 16
8 14 11 11 8 12 13 14 9 9 8 11 25 11 18 11 
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
6 16
6 15
6 14
6 13
6 12
6 11
6 9

Graph 68_sub
16 17
15 24 16 21 10 18 19 14 14 3 11 17 12 6 15 13 
1 3
1 2
2 11
2 5
2 4
3 16
3 15
3 14
3 13
3 12
4 6
5 11
6 8
6 7
8 10
8 9
9 10

Graph 69_sub
16 20
13 22 6 24 6 12 13 18 15 15 6 12 12 11 11 18 
1 7
1 6
1 5
1 4
1 3
1 2
2 7
3 13
3 12
3 11
3 10
3 9
3 8
3 7
7 8
8 16
8 15
8 14
8 12
8 13

Graph 80_sub
16 31
15 8 18 18 10 10 11 9 11 18 26 22 16 14 19 5 
1 4
1 3
1 2
2 15
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
2 4
3 15
3 6
3 5
4 6
5 14
5 13
6 15
6 8
6 7
7 16
7 8
7 10
7 13
9 13
12 15
13 14

Graph 71_sub
16 20
13 18 14 19 15 16 7 18 16 17 22 13 12 11 7 18 
1 5
1 4
1 3
1 2
2 6
2 5
2 3
3 11
3 7
3 5
5 10
5 9
5 8
5 7
7 11
11 16
11 15
11 14
11 13
11 12

Graph 72_sub
16 15
13 10 6 13 20 17 26 14 13 17 16 20 6 28 18 16 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10

Graph 73_sub
16 15
10 18 15 16 7 10 24 10 10 5 16 7 5 13 14 17 
1 3
1 2
3 5
3 4
4 7
4 6
6 8
8 12
8 11
8 10
8 9
9 14
9 13
14 16
14 15

Graph 74_sub
16 18
8 17 16 22 6 23 19 19 15 8 9 14 12 11 14 10 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 5
2 4
10 16
10 15
10 14
10 13

Graph 60_sub
16 16
13 20 2 12 13 20 11 10 6 15 15 14 17 20 8 15 
1 3
1 2
2 6
2 5
2 4
2 3
4 8
4 7
7 10
7 9
10 16
10 15
10 14
10 13
10 12
10 11

Graph 86_sub
16 17
12 16 11 14 13 12 15 19 12 0 18 10 21 18 11 19 
1 4
1 3
1 2
2 6
2 5
2 4
4 9
4 8
4 7
7 10
9 10
10 12
10 11
11 16
11 15
11 14
11 13

Graph 77_sub
16 40
8 8 22 1 13 13 8 5 19 12 27 12 8 5 19 14 
1 8
1 7
1 12
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 3
3 7
4 8
4 7
4 12
4 6
5 13
6 7
6 12
6 8
6 10
6 9
7 11
7 8
7 9
7 12
8 13
8 11
8 10
8 9
8 12
9 12
13 16
13 15
13 14

Graph 78_sub
16 15
15 7 10 12 23 17 14 19 22 10 6 14 12 14 15 15 
1 3
1 2
2 4
4 6
4 5
6 7
7 13
7 12
7 11
7 10
7 9
7 8
8 16
8 15
8 14

Graph 79_sub
16 15
17 21 21 0 3 20 10 15 12 15 21 15 15 7 12 14 
1 3
1 2
2 4
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 80_sub
16 18
12 6 17 23 23 14 11 21 17 20 17 15 17 14 17 14 
1 4
1 3
1 2
2 5
2 3
3 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 15
6 14
6 13
10 13
13 16

Graph 81_sub
16 21
8 11 12 14 15 13 18 5 16 7 21 10 13 22 8 21 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
6 9
6 7
7 10
7 9
10 15
10 14
10 13
10 12
10 11
11 16
11 14

Graph 82_sub
16 16
14 12 9 24 14 10 10 15 14 10 6 8 11 9 7 17 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
3 12
3 11
3 10
10 15
10 14
10 13
13 15
15 16

Graph 70_sub
16 16
16 19 21 9 12 11 16 13 9 17 11 12 4 20 7 15 
1 4
1 3
1 2
2 5
2 4
4 7
4 6
6 9
6 8
9 10
10 16
10 15
10 14
10 13
10 12
10 11

Graph 84_sub
16 20
14 18 5 18 11 18 12 11 14 12 23 22 10 19 18 18 
1 3
1 2
2 4
3 16
4 6
4 5
6 9
6 8
6 7
7 12
8 9
8 10
10 15
10 14
10 13
10 12
10 11
11 15
11 14
14 15

Graph 85_sub
16 23
12 9 13 21 17 18 18 20 20 0 17 11 17 8 27 27 
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 5
2 3
2 4
3 7
4 13
6 13
7 15
7 14
7 13
9 13
14 16

Graph 86_sub
16 16
11 18 18 10 11 11 8 10 14 23 14 21 11 18 15 12 
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
4 7
7 12
7 11
12 14
12 13
13 16
13 15

Graph 87_sub
16 18
14 18 23 20 12 14 20 14 18 17 15 0 11 13 9 14 
1 2
2 8
2 7
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 6
9 11
9 10
10 14
10 13
13 16
13 15

Graph 88_sub
16 20
15 11 19 9 17 18 17 18 23 21 15 19 12 18 20 21 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 5
3 10
3 9
5 9
5 8
9 13
9 12
9 11
12 16
12 15
12 14

Graph 23_sub
16 15
15 24 8 15 19 16 26 21 14 16 17 12 18 18 12 12 
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6

Graph 90_sub
16 20
14 16 7 14 16 17 9 9 15 11 18 9 15 19 14 20 
1 2
2 3
3 4
4 8
4 7
4 6
4 5
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
7 9
9 15
9 12
12 15
15 16

Graph 91_sub
16 16
19 12 21 9 12 23 9 16 8 12 10 10 10 15 13 12 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 7
7 9
9 16
9 15
9 14
9 13
9 12
9 11
9 10

Graph 92_sub
16 21
6 22 21 19 9 13 12 11 11 12 10 20 19 21 23 15 
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
3 16
3 5
6 8
6 9
7 13
7 12
7 11
8 9
10 15
10 14
12 13
14 15

Graph 93_sub
16 19
11 12 13 11 26 22 19 14 14 23 7 20 13 22 10 11 
1 4
1 3
1 2
2 3
3 4
4 5
5 7
5 6
7 10
7 9
7 8
8 11
8 10
11 15
11 14
11 13
11 12
12 15
13 16

Graph 94_sub
16 30
16 11 6 8 16 12 17 19 14 11 13 13 15 9 23 22 
1 8
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 3
3 7
4 11
4 10
4 9
4 5
4 8
4 7
5 8
5 7
6 8
6 7
7 8
9 11
9 10
10 15
10 14
10 13
10 12
10 11
11 16
11 14

Graph 95_sub
16 18
18 11 12 13 13 13 22 16 14 11 13 25 12 24 18 6 
1 3
1 2
2 3
3 7
3 6
3 5
3 4
4 9
4 8
4 6
8 10
8 9
10 15
10 14
10 13
10 12
10 11
11 16

Graph 96_sub
16 17
13 14 10 10 9 18 14 15 10 22 9 10 12 21 12 16 
1 4
1 3
1 2
2 4
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
5 16
5 15
5 14
5 13

Graph 97_sub
16 16
7 15 19 12 17 21 20 19 12 14 13 21 0 17 15 15 
1 5
1 4
1 3
1 2
2 6
2 3
6 9
6 8
6 7
7 11
7 10
10 13
10 12
12 14
14 16
14 15

Graph 64_sub
16 16
20 13 12 17 10 14 13 15 11 11 27 14 12 15 13 21 
1 7
1 6
1 5
1 4
1 3
1 2
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
9 16
9 15

Graph 99_sub
16 16
13 14 25 20 0 13 10 17 17 17 19 21 17 6 14 18 
1 3
1 2
2 5
2 4
4 6
5 9
5 8
5 7
7 12
7 11
7 10
10 16
10 15
10 14
10 13
10 12

Graph 100_sub
16 15
11 17 10 12 17 21 2 10 22 6 16 0 11 15 17 8 
1 3
1 2
2 4
3 5
5 6
6 8
6 7
7 12
7 11
7 10
7 9
9 16
9 15
9 14
9 13

