Graph 1_sub
5 17
5 14
6 18
6 10
13 16
18 24
18 23
18 22
18 21
18 20
18 19

Graph 19_sub
24 27
16 14 8 6 17 13 13 13 12 20 21 13 12 17 20 10 12 11 12 18 15 11 8 11 
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
5 13
5 7
5 10
10 13
13 24
13 23
13 22
13 21
13 20
13 19
13 18
13 17
13 16
13 15
13 14

Graph 20_sub
24 33
16 22 18 19 15 8 16 11 14 30 21 17 12 16 15 21 15 13 23 12 18 20 13 18 
1 3
1 2
2 3
3 5
3 4
4 7
4 6
6 15
6 12
6 11
6 10
6 9
6 8
7 10
7 8
8 10
8 11
9 13
10 16
10 15
11 15
12 15
13 14
15 20
15 19
15 18
15 17
15 16
17 24
17 23
17 22
17 21
17 20

Graph 21_sub
24 34
2 20 17 21 23 7 16 21 7 14 12 23 18 10 16 16 7 18 13 21 17 19 20 4 
1 2
2 4
2 3
3 11
3 10
3 9
3 8
3 7
3 6
3 5
8 15
8 14
8 13
8 12
9 20
9 13
12 15
14 23
14 22
14 20
14 19
14 18
14 17
14 16
16 18
16 19
17 21
17 20
18 22
18 19
20 24
20 21
20 22
22 23

Graph 22_sub
24 31
17 21 17 20 11 18 14 18 10 24 12 18 10 24 18 23 18 23 11 13 24 8 11 11 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 9
4 8
4 7
4 6
5 9
6 8
7 8
9 10
10 12
10 11
11 14
11 13
13 24
13 23
13 22
13 21
13 20
13 19
13 18
13 17
13 16
13 15

Graph 69_sub
24 29
19 16 16 13 19 10 13 15 14 21 13 13 13 26 12 18 29 9 9 8 11 12 13 14 
1 5
1 3
1 2
2 6
2 5
2 4
2 3
3 5
4 6
6 9
6 8
6 7
8 15
8 14
8 13
8 12
8 11
8 10
10 17
10 16
10 13
17 23
17 22
17 21
17 20
17 19
17 18
18 24
18 19

Graph 24_sub
24 23
16 9 6 12 20 19 24 11 6 6 14 22 14 2 8 17 8 11 11 12 19 15 10 18 
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 24
3 23
3 22
3 21
3 20

Graph 25_sub
24 34
10 11 21 15 21 22 12 7 15 9 17 2 21 18 9 17 18 11 15 13 18 12 6 17 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 4
2 3
4 11
4 10
4 6
6 21
6 20
6 19
6 18
6 17
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 8
6 9
6 7
8 22
8 11
11 23
11 22
16 22
22 24

Graph 26_sub
24 30
23 15 13 13 12 19 8 17 9 17 8 2 4 15 16 20 17 12 14 22 26 18 22 10 
1 3
1 2
3 7
3 6
3 5
3 4
4 10
4 9
4 8
4 7
8 9
9 10
10 13
10 12
10 11
11 16
11 15
11 14
12 14
13 17
13 14
15 18
15 17
18 22
18 21
18 20
18 19
19 24
19 23
19 22

Graph 27_sub
24 31
8 15 24 5 11 10 24 21 12 17 15 17 6 19 5 9 12 5 14 13 14 7 9 20 
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 18
3 17
3 15
3 12
7 17
9 17
10 17
11 17
17 24
17 23
17 22
17 21
17 20
17 19
17 18

Graph 28_sub
24 26
17 25 12 14 21 10 14 10 17 16 15 21 11 13 12 5 10 15 11 15 26 20 16 21 
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 18
3 17
3 16
3 15
3 7
3 13
7 16
16 24
16 23
16 22
16 21
16 20
16 19

Graph 60_sub
24 25
12 21 14 13 22 17 20 14 14 21 15 17 11 21 19 16 18 22 21 24 27 14 18 18 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
10 24
10 23
10 22
10 21
10 20
10 19
10 14

Graph 30_sub
24 25
19 17 12 8 13 12 16 17 12 21 21 14 12 24 18 16 21 17 15 18 16 23 9 5 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 3
10 14
10 13
10 12
13 16
13 15
15 23
15 22
15 21
15 20
15 19
15 18
15 17
17 24

Graph 31_sub
24 26
20 17 10 16 6 6 14 15 15 17 23 18 4 16 16 15 8 13 12 27 13 11 15 20 
1 4
1 3
1 2
2 6
2 5
2 3
5 9
5 8
5 7
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
10 21
10 20
10 19
10 18
10 13
10 12
18 24
18 23
18 22

Graph 32_sub
24 31
13 10 9 10 14 16 11 16 16 21 6 9 20 20 22 14 13 16 14 10 10 6 22 17 
1 5
1 4
1 3
1 2
2 5
2 3
2 4
3 5
3 4
5 9
5 8
5 7
5 6
6 15
6 14
6 13
6 12
6 11
6 10
8 10
10 24
10 23
10 22
10 21
10 20
10 19
10 18
10 17
10 16
10 15
10 14

Graph 33_sub
24 31
19 19 12 8 12 14 12 11 27 15 18 18 12 15 21 16 21 13 12 12 6 9 21 5 
1 2
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 24
3 23
3 22
3 21
3 20
3 19
3 15
3 6
3 13
3 18
3 7
3 14
3 11
3 5

Graph 11_sub
24 26
16 15 6 9 20 19 18 4 14 7 16 17 21 18 12 17 13 10 5 15 14 16 17 12 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
2 3
3 4
4 11
4 10
4 9
4 6
9 12
11 24
11 23
11 22
11 21
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13

Graph 35_sub
24 27
21 17 20 13 5 16 8 9 18 16 16 19 24 6 18 12 12 9 8 16 21 7 6 13 
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 4
2 5
7 15
7 14
15 18
15 17
15 16
16 24
16 23
16 22
16 21
16 20
16 19
16 17

Graph 67_sub
24 35
13 7 17 20 20 16 9 13 11 24 12 26 24 10 13 23 20 6 12 17 11 14 16 9 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 4
3 17
3 16
3 15
3 14
3 13
3 12
3 9
9 18
9 12
10 18
10 12
11 12
12 23
12 22
12 21
12 20
12 19
12 18
12 13
12 17
12 15
18 24

Graph 97_sub
24 30
17 12 8 10 15 12 6 12 8 19 15 15 20 7 11 16 8 15 9 21 13 10 10 20 
1 3
1 2
2 3
3 4
4 9
4 7
4 6
4 5
5 9
5 8
5 7
7 9
7 8
8 9
9 10
10 18
10 17
10 16
10 15
10 14
10 13
10 12
10 11
12 18
18 24
18 23
18 22
18 21
18 20
18 19

Graph 18_sub
24 35
27 19 13 23 12 16 18 9 25 18 14 23 17 24 17 4 13 22 18 8 20 15 16 15 
1 8
1 4
1 3
1 2
2 8
2 6
2 5
2 4
3 8
3 4
4 18
4 17
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5
5 8
6 9
7 9
9 24
9 23
9 22
9 21
9 20
9 19
9 13
9 12

Graph 39_sub
24 31
19 9 8 22 6 17 8 8 17 15 10 20 10 16 20 13 15 17 7 14 12 15 16 7 
1 3
1 2
2 4
2 3
3 22
3 21
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
5 17
6 24
6 23
6 16
6 12
6 14
6 22
6 15

Graph 40_sub
24 27
17 15 12 12 11 19 20 15 15 11 17 14 15 12 23 16 14 16 12 13 14 19 18 15 
1 2
2 12
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 11
4 12
4 11
5 11
7 17
7 16
7 15
7 14
7 13
13 21
13 20
13 19
13 18
18 24
18 23
18 22
18 19

Graph 41_sub
24 24
2 13 0 14 10 2 13 17 19 14 12 15 17 13 12 12 8 20 11 15 15 22 12 14 
1 5
1 4
1 3
1 2
2 6
6 7
7 12
7 11
7 10
7 9
7 8
8 24
8 23
8 22
8 21
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13
8 9

Graph 42_sub
24 31
13 15 13 9 18 17 15 20 13 25 12 13 19 7 8 28 17 25 12 8 16 19 13 24 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
5 8
5 6
5 7
6 17
6 16
6 15
6 14
6 13
6 12
6 7
6 8
7 8
8 9
9 11
9 10
12 19
12 18
12 14
18 20
18 19
19 21
21 24
21 23
21 22

Graph 65_sub
24 31
27 7 6 24 18 16 16 20 14 13 20 12 15 12 14 19 15 17 13 4 7 10 17 16 
1 2
2 5
2 4
2 3
3 10
3 9
3 8
3 7
3 6
3 4
4 6
6 15
6 14
6 13
6 12
6 11
6 10
6 7
7 16
7 11
10 11
11 17
11 16
16 21
16 20
16 19
16 18
18 24
18 23
18 22
18 20

Graph 44_sub
24 31
6 13 18 12 17 20 13 7 12 26 18 5 15 13 12 11 12 20 14 11 18 5 19 18 
1 4
1 3
1 2
2 5
4 14
4 12
4 11
4 10
4 9
4 8
5 6
6 7
8 14
8 13
9 16
9 15
12 14
15 16
16 21
16 20
16 19
16 18
16 17
17 22
17 21
17 20
17 18
18 22
18 21
22 24
22 23

Graph 49_sub
24 29
16 11 15 17 7 21 14 17 20 11 12 5 23 12 17 14 22 9 26 26 14 15 8 18 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 6
2 8
9 19
9 18
9 17
9 16
9 11
11 17
16 17
17 24
17 23
17 22
17 21
17 20

Graph 46_sub
24 26
20 15 11 22 15 24 8 8 10 12 13 20 11 21 19 22 16 13 9 16 7 13 12 16 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
3 15
3 14
3 13
3 12
3 11
3 4
4 15
11 15
15 24
15 23
15 22
15 21
15 20
15 19
15 18
15 17
15 16

Graph 47_sub
24 31
15 13 18 9 10 18 12 18 7 18 23 17 18 14 15 5 7 9 7 13 15 20 16 12 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 6
4 8
5 13
5 12
5 11
5 10
5 9
5 6
9 19
9 18
9 17
9 16
9 15
9 14
9 12
11 22
14 22
14 21
14 20
17 23
20 21
21 23
22 24

Graph 48_sub
24 29
15 13 11 11 10 19 20 21 21 15 13 8 4 11 10 14 21 15 11 7 14 14 13 9 
1 4
1 3
1 2
2 4
2 3
3 4
4 5
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 24
6 23
6 22
6 21
6 20
6 19
6 18
6 17
6 16
6 15
6 12
6 10
6 13

Graph 2_sub
24 30
19 15 9 11 19 11 2 6 12 12 18 7 18 19 13 18 12 17 9 18 12 15 19 9 
1 3
1 2
2 4
2 3
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 14
4 13
4 12
4 11
4 6
6 11
7 11
10 11
11 18
11 17
11 16
11 15
15 22
15 21
15 20
15 19
19 24
19 23
19 22

Graph 50_sub
24 32
15 3 24 7 8 12 19 6 24 13 16 21 13 11 20 13 23 17 17 16 19 20 19 22 
1 4
1 3
1 2
2 7
2 6
2 5
2 3
5 10
5 9
5 8
8 14
8 13
8 12
8 11
9 10
10 19
10 18
10 17
11 15
12 16
12 14
12 13
13 14
13 16
14 16
18 22
18 21
18 20
20 22
21 24
21 23
21 22

Graph 51_sub
24 28
17 16 19 8 15 13 17 16 16 16 24 25 13 11 22 19 15 19 15 19 17 17 19 20 
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 12
3 11
9 12
11 12
12 15
12 14
12 13
13 16
13 15
14 16
16 19
16 18
16 17
17 22
17 21
17 20
20 21
22 24
22 23

Graph 44_sub
24 35
14 15 13 20 9 11 19 10 9 16 14 6 8 24 15 16 14 13 12 18 14 14 25 22 
1 5
1 4
1 3
1 2
2 6
2 3
2 4
2 5
3 4
3 5
4 6
5 8
6 7
8 12
8 11
8 10
8 9
9 13
9 10
10 14
10 13
11 23
11 22
11 21
11 20
11 19
11 18
11 17
11 16
11 15
13 14
15 24
15 17
15 16
15 23

Graph 53_sub
24 39
17 19 19 8 15 10 14 13 25 2 4 15 17 11 13 22 13 25 13 15 20 22 12 27 
1 4
1 3
1 2
2 3
2 5
2 4
3 7
3 6
3 5
4 5
6 8
7 10
8 9
10 12
10 11
11 13
12 22
12 18
12 17
12 16
12 15
12 14
14 22
14 19
14 18
16 22
16 19
18 22
19 23
19 22
19 21
19 20
20 23
20 22
20 21
21 22
21 23
22 24
22 23

Graph 15_sub
24 30
11 4 15 21 18 10 10 15 14 10 14 13 22 21 30 26 21 20 14 18 15 17 7 11 
1 3
1 2
2 16
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 10
5 12
5 11
6 18
6 17
6 16
6 9
11 13
12 15
12 14
12 13
13 14
14 15
16 21
16 20
16 19
20 22
20 21
21 24
21 23

Graph 55_sub
24 27
15 12 18 11 11 13 22 15 11 10 19 16 14 30 11 21 8 8 9 25 12 15 11 15 
1 3
1 2
2 3
3 6
3 5
3 4
5 7
6 12
6 11
6 10
6 9
7 8
9 14
9 13
9 12
13 17
13 16
13 15
13 14
15 22
15 21
15 20
15 19
15 18
15 16
18 24
18 23

Graph 56_sub
24 24
11 24 13 18 16 20 23 26 15 19 11 15 18 21 15 15 7 10 15 9 20 11 15 25 
1 3
1 2
2 24
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 75_sub
24 39
14 17 19 3 12 16 11 16 7 20 13 20 10 5 13 17 9 8 9 10 25 9 14 12 
1 2
2 5
2 4
2 3
3 4
3 5
4 14
4 9
4 8
4 7
4 6
6 15
6 13
6 12
6 11
6 10
6 7
7 11
8 15
9 14
10 15
10 14
11 23
11 20
11 19
11 18
11 17
11 16
11 15
11 14
14 15
16 18
16 22
16 21
16 19
17 23
17 20
18 24
21 22

Graph 58_sub
24 24
13 14 16 24 15 12 8 13 10 12 5 10 22 15 18 7 19 10 21 14 11 12 16 19 
1 3
1 2
2 3
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 24
4 23
4 22
4 21
4 20
4 19
4 18
4 17
4 16
4 15

Graph 59_sub
24 24
17 17 12 29 23 17 16 17 3 16 18 16 17 20 17 15 12 14 13 18 17 17 16 14 
1 3
1 2
2 3
3 24
3 23
3 22
3 21
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4

Graph 60_sub
24 25
15 3 15 8 12 14 23 15 25 18 14 16 13 13 13 9 16 22 15 9 9 18 13 13 
1 4
1 3
1 2
2 4
2 3
4 8
4 7
4 6
4 5
5 9
6 16
6 15
6 14
6 13
6 12
6 11
6 10
11 24
11 23
11 22
11 21
11 20
11 19
11 18
11 17

Graph 61_sub
24 27
13 12 14 13 17 12 5 23 18 13 22 10 17 14 10 22 15 17 13 12 10 26 14 14 
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
3 12
5 12
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
11 12
12 24
12 23
12 22
12 21
12 14

Graph 21_sub
24 44
16 9 7 19 13 17 27 12 17 11 17 10 22 20 20 17 15 23 11 6 20 20 14 27 
1 11
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
3 13
3 12
3 11
3 6
4 22
4 21
4 20
4 19
4 18
4 17
4 16
4 15
4 14
4 5
4 11
5 11
6 8
6 10
6 7
6 9
7 10
7 9
7 8
8 9
8 10
9 10
11 13
11 12
12 13
14 22
14 18
15 24
15 23
21 22

Graph 63_sub
24 28
12 6 21 13 12 5 19 25 20 14 5 18 9 13 11 5 15 13 18 17 22 10 22 16 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
5 14
5 13
5 12
5 11
5 10
5 9
9 10
10 24
10 23
10 22
10 21
10 20
10 19
10 18
10 17
10 16
10 15
10 14
10 13
10 11

Graph 64_sub
24 27
13 11 15 22 25 24 23 13 16 13 21 20 11 15 11 17 7 13 18 13 20 14 18 16 
1 3
1 2
2 5
2 4
4 10
4 9
4 8
4 7
4 6
6 12
6 11
6 9
6 8
11 15
11 14
11 13
11 12
13 23
13 22
13 21
13 20
13 19
13 18
13 17
13 16
16 18
19 24

Graph 65_sub
24 26
2 15 22 17 15 8 15 10 12 13 16 18 11 11 4 17 16 17 8 19 21 14 19 18 
1 5
1 4
1 3
1 2
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 3
2 4
6 24
6 23
6 22
6 21
6 20
6 19
6 15

Graph 97_sub
24 27
9 10 14 15 9 19 20 19 21 17 14 24 15 11 26 19 23 10 18 16 12 10 13 13 
1 4
1 3
1 2
2 6
2 5
2 3
6 11
6 10
6 9
6 8
6 7
7 11
7 10
8 16
8 15
8 14
8 13
8 12
12 17
13 17
17 24
17 23
17 22
17 21
17 20
17 19
17 18

Graph 67_sub
24 28
19 14 18 17 10 9 9 9 17 21 20 7 8 17 12 16 7 4 10 11 9 24 21 15 
1 2
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 16
4 20
4 19
4 18
4 17
4 15
10 22
10 19
17 21
18 19
19 23
19 22
19 20
22 24

Graph 68_sub
24 28
18 19 15 10 15 16 16 8 14 15 11 21 17 15 17 18 12 13 10 10 15 17 12 12 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 5
5 7
7 10
7 9
9 16
9 15
9 14
9 13
9 12
9 11
11 22
11 21
11 20
11 19
11 18
11 17
17 24
17 23
17 18
17 21

Graph 69_sub
24 25
13 16 10 19 28 16 15 19 15 19 8 11 7 19 14 13 15 18 18 15 18 13 7 12 
1 3
1 2
2 6
2 5
2 4
2 3
4 8
4 7
4 6
7 9
9 18
9 17
9 16
9 15
9 14
9 13
9 12
9 11
9 10
10 20
10 19
19 24
19 23
19 22
19 21

Graph 70_sub
24 29
15 8 12 13 18 24 19 15 15 7 18 14 25 12 11 23 14 13 19 13 12 23 17 14 
1 2
2 6
2 5
2 4
2 3
3 7
3 4
7 11
7 10
7 9
7 8
8 15
8 14
8 13
8 12
14 20
14 19
14 18
14 17
14 16
16 20
16 18
17 20
18 20
19 20
20 23
20 22
20 21
21 24

Graph 13_sub
24 29
6 9 10 19 8 15 19 12 20 7 9 15 18 15 12 13 13 10 16 13 21 16 27 12 
1 3
1 2
2 5
2 4
5 9
5 8
5 7
5 6
7 10
7 8
8 10
10 11
11 13
11 12
12 16
12 15
12 14
12 13
13 14
14 18
14 17
15 18
17 18
18 20
18 19
19 24
19 23
19 22
19 21

Graph 72_sub
24 36
11 18 15 20 17 25 13 13 16 14 14 11 13 13 5 14 8 14 12 4 20 10 16 8 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 6
6 8
8 14
8 13
8 12
8 11
8 10
8 9
9 10
9 11
10 12
10 16
10 15
10 14
10 11
11 12
11 21
11 20
11 16
13 24
13 23
13 22
13 20
14 17
14 15
15 17
17 18
18 19
20 21

Graph 33_sub
24 28
5 13 12 19 21 27 12 12 18 8 15 29 12 12 21 15 11 21 18 26 12 12 13 12 
1 4
1 3
1 2
3 21
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
4 5
5 24
5 23
5 22
5 16
5 12
5 18
5 6

Graph 74_sub
24 32
13 21 15 2 25 15 12 15 10 16 12 10 11 13 6 15 14 13 4 23 9 18 5 16 
1 6
1 5
1 4
1 3
1 2
2 6
2 4
2 3
3 4
3 5
3 6
4 10
4 9
4 8
4 7
4 5
4 6
5 6
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
11 24
11 23
11 22
11 21
11 20

Graph 75_sub
24 43
19 11 24 18 9 16 13 17 15 10 13 24 8 13 7 16 11 15 12 9 15 12 11 12 
1 7
1 5
1 4
1 3
1 2
2 3
2 7
2 6
2 5
3 7
3 6
4 5
4 7
5 9
5 8
5 7
5 6
6 7
8 10
9 16
9 15
9 14
9 13
9 12
9 11
11 17
11 16
11 15
11 12
12 14
12 16
12 17
13 24
13 23
13 22
13 21
13 20
13 19
13 18
13 14
14 17
14 16
16 17

Graph 76_sub
24 26
8 9 8 15 21 23 15 4 20 13 19 11 15 20 17 20 8 8 15 9 7 13 10 17 
1 3
1 2
2 6
2 5
2 4
4 5
6 9
6 8
6 7
8 11
8 10
10 14
10 13
10 12
12 14
13 19
13 18
13 17
13 16
13 15
15 24
15 23
15 22
15 21
15 20
15 19

Graph 77_sub
24 31
