Graph 1_sub
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10

Graph 80_sub
20 25
19 9 9 20 15 16 22 10 5 10 15 8 13 12 18 14 10 12 21 20 
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 18
4 16
4 15
4 12
12 18
12 17
12 16
16 18
16 17
18 20
18 19

Graph 12_sub
20 27
14 17 23 14 11 19 15 10 12 19 13 11 9 20 12 19 11 12 12 11 
1 2
2 6
2 5
2 4
2 3
3 7
4 13
4 12
4 11
4 10
4 9
4 8
4 5
5 17
9 11
9 12
11 12
12 13
13 16
13 15
13 14
14 16
14 15
15 16
17 18
18 19
19 20

Graph 13_sub
20 25
20 8 18 18 17 15 17 14 21 10 6 11 17 13 10 14 11 26 21 20 
1 2
2 6
2 5
2 4
2 3
3 5
3 6
4 8
4 7
8 11
8 10
8 9
10 15
10 13
10 12
12 18
12 17
12 16
12 15
12 14
14 15
14 16
16 18
18 20
18 19

Graph 14_sub
20 23
11 14 8 13 18 19 16 18 12 16 16 13 12 18 16 17 14 28 17 23 
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 4
2 6
2 15
2 11

Graph 15_sub
20 22
13 9 13 21 24 5 11 13 19 12 20 12 19 17 16 24 15 14 7 17 
1 3
1 2
2 4
4 9
4 8
4 7
4 6
4 5
6 12
6 11
6 10
10 11
10 12
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13
11 12

Graph 16_sub
20 28
20 16 19 9 29 22 15 6 28 16 14 13 6 18 11 16 16 19 15 19 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
2 3
4 8
4 5
5 11
5 10
5 9
5 8
6 12
6 8
8 13
8 12
8 10
10 12
12 20
12 19
12 18
12 17
12 16
12 15
12 14
12 13

Graph 17_sub
20 21
17 11 7 13 12 17 15 5 10 8 15 14 10 13 10 17 8 13 12 19 
1 4
1 3
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
5 17
6 18
7 20
7 19

Graph 36_sub
20 23
11 15 17 4 12 23 9 10 12 10 9 9 17 10 25 17 14 10 16 17 
1 3
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 19
4 18
4 17
4 15
7 17
9 17
17 20

Graph 19_sub
20 21
18 10 17 6 12 11 19 17 16 14 17 14 22 11 13 15 20 12 18 14 
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 4
2 3

Graph 76_sub
20 23
14 14 12 6 12 19 10 14 9 6 5 16 17 19 26 21 8 17 6 13 
1 2
2 3
3 4
4 6
4 5
5 6
6 7
7 11
7 9
7 8
8 12
8 11
8 10
10 12
11 15
11 14
11 13
13 15
14 18
14 17
14 16
16 20
16 19

Graph 21_sub
20 19
18 18 14 16 21 13 9 11 11 11 18 18 5 6 13 23 12 16 11 21 
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 20
4 19
4 18

Graph 22_sub
20 21
14 22 14 21 18 3 1 17 22 20 15 21 14 16 20 3 14 9 19 16 
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 11
2 7

Graph 23_sub
20 21
15 9 14 24 20 22 10 13 6 22 10 19 7 22 20 20 18 20 16 22 
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
8 19
8 18
8 17
8 16
8 15
8 14
8 13
8 12
12 20
12 17

Graph 24_sub
20 25
14 17 16 12 18 12 21 24 15 22 15 18 13 6 14 10 15 12 14 14 
1 5
1 4
1 3
1 2
2 5
3 5
3 4
4 5
5 11
5 9
5 8
5 7
5 6
6 11
6 10
9 14
9 13
9 12
10 11
12 15
15 20
15 19
15 18
15 17
15 16

Graph 25_sub
20 20
15 18 10 18 18 15 17 19 23 16 16 16 5 13 16 9 11 19 17 11 
1 4
1 3
1 2
2 4
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5

Graph 26_sub
20 25
11 11 18 15 10 14 12 18 17 9 7 17 4 12 14 18 12 11 20 4 
1 3
1 2
2 16
2 5
2 4
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
6 16
9 16
10 16
13 16
14 16
16 20
16 19
16 18
16 17

Graph 27_sub
20 24
18 22 11 15 15 22 16 13 6 15 13 12 16 29 7 19 19 19 15 13 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 14
4 13
4 12
4 11
4 10
10 15
10 14
11 15
11 14
14 15
15 20
15 19
15 18
15 17
15 16

Graph 28_sub
20 33
21 13 12 19 7 13 11 17 16 7 4 4 18 14 12 13 15 11 6 11 
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 11
4 10
4 6
4 8
6 10
8 10
10 15
10 14
10 13
10 12
11 20
13 14
13 17
13 16
13 15
14 15
14 19
14 18
14 17
14 16
15 16
15 17
16 17
18 19

Graph 29_sub
20 21
17 10 16 25 2 15 8 13 14 23 4 11 15 12 13 12 17 20 16 7 
1 6
1 5
1 4
1 3
1 2
4 11
4 10
4 9
4 8
4 7
7 11
10 11
11 14
11 13
11 12
12 20
12 19
12 18
12 17
12 16
12 15

Graph 30_sub
20 28
10 11 16 6 13 9 17 21 12 23 25 12 18 20 15 8 20 16 14 18 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 6
2 3
2 5
3 9
3 8
5 8
6 8
9 10
10 20
10 19
10 18
10 17
10 16
10 15
10 14
10 13
10 12
10 11

Graph 31_sub
20 21
15 0 23 8 6 16 4 8 13 14 18 6 9 12 15 15 13 18 3 10 
1 4
1 3
1 2
2 6
2 5
5 7
7 10
7 9
7 8
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9

Graph 32_sub
20 23
20 17 11 14 16 12 7 15 17 12 9 13 12 14 13 11 13 16 20 13 
1 7
1 5
1 4
1 3
1 2
2 7
2 4
3 6
3 5
4 7
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8

Graph 56_sub
20 19
22 18 18 9 10 17 12 14 10 6 15 24 13 7 18 20 24 12 15 5 
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 5_sub
20 19
15 6 16 19 16 8 7 15 19 25 15 22 15 16 18 18 15 16 14 11 
1 4
1 3
1 2
2 5
5 8
5 7
5 6
6 20
6 19
6 18
6 17
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9

Graph 35_sub
20 24
8 21 20 12 18 19 12 15 12 14 6 12 16 14 9 20 15 9 21 22 
1 7
1 4
1 3
1 2
2 5
2 4
4 11
4 10
4 9
4 8
4 7
4 6
4 5
6 7
6 10
7 12
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13

Graph 36_sub
20 26
16 20 14 14 2 6 14 13 13 22 14 10 17 19 12 22 16 8 15 16 
1 6
1 5
1 4
1 3
1 2
2 5
3 7
3 6
6 7
7 11
7 10
7 9
7 8
8 12
8 10
10 12
11 13
11 12
12 14
12 13
13 15
15 16
16 19
16 18
16 17
18 20

Graph 64_sub
20 31
11 21 15 10 13 26 17 30 13 20 15 18 15 13 8 16 3 18 13 14 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 3
2 5
3 4
4 6
7 13
7 10
7 9
9 12
9 11
11 14
11 13
11 12
13 18
13 17
13 16
13 15
13 14
14 19
15 19
15 18
16 19
16 18
18 19
19 20

Graph 82_sub
20 24
14 10 11 15 17 11 11 7 10 3 19 9 12 15 14 14 16 13 9 6 
1 2
2 7
2 6
2 5
2 4
2 3
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 4
7 9
9 20
9 19
9 18
9 17
9 16
9 15
9 11
9 13
9 12

Graph 39_sub
20 24
4 10 18 18 12 20 16 10 12 6 10 10 7 13 7 17 26 25 12 23 
1 3
1 2
2 3
3 5
3 4
4 8
4 7
4 6
5 6
6 13
6 12
6 11
6 10
6 9
9 15
9 14
9 13
9 11
13 14
14 20
14 19
14 18
14 17
14 16

Graph 40_sub
20 27
14 14 12 9 16 21 16 15 3 16 21 16 11 17 13 17 25 15 12 16 
1 2
2 14
2 6
2 5
2 4
2 3
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
5 14
5 6
6 16
6 15
6 14
6 7
7 14
9 14
14 19
14 18
14 17
18 20

Graph 41_sub
20 26
11 19 16 10 13 9 12 14 10 14 29 20 12 13 14 17 17 11 18 20 
1 3
1 2
2 6
2 5
2 4
5 11
5 10
5 9
5 8
5 7
5 6
7 14
7 13
7 12
7 8
7 11
8 14
8 13
8 12
14 19
14 18
14 17
14 16
14 15
15 20
15 16

Graph 6_sub
20 24
12 11 12 19 16 18 19 19 15 18 7 21 15 8 18 15 6 14 21 9 
1 2
2 7
2 6
2 5
2 4
2 3
3 8
3 4
4 6
4 7
6 10
8 9
10 11
11 16
11 15
11 14
11 13
11 12
12 19
12 18
12 17
13 20
17 19
17 18

Graph 43_sub
20 22
13 6 4 18 17 5 7 12 16 18 13 12 13 10 14 14 13 17 13 15 
1 3
1 2
2 4
3 8
3 7
3 6
3 5
3 4
5 10
5 9
9 14
9 13
9 12
9 11
11 14
12 18
12 17
12 16
12 15
15 16
16 20
16 19

Graph 44_sub
20 30
13 24 21 15 12 17 19 15 11 14 14 13 17 15 9 14 16 18 15 11 
1 4
1 2
2 4
2 3
4 6
4 5
5 8
5 7
5 6
7 13
7 12
7 11
7 10
7 9
9 13
9 11
13 14
14 18
14 19
14 17
14 16
14 15
15 19
15 18
15 17
16 20
16 18
17 19
17 18
18 19

Graph 45_sub
20 26
19 18 16 22 16 16 12 14 15 8 23 17 15 19 14 12 17 18 16 19 
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 19
4 18
4 17
4 16
4 10
4 11
4 9
4 12
8 16
9 16
16 20

Graph 46_sub
20 27
21 17 11 22 5 14 18 10 8 11 15 22 16 15 11 13 18 10 13 20 
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 4
2 7
6 9
6 8
8 9
9 15
9 13
9 12
9 11
9 10
10 14
10 13
13 16
13 15
15 19
15 18
15 17
17 20
17 18

Graph 47_sub
20 26
13 11 18 19 15 26 9 13 24 18 14 17 12 13 7 21 14 21 14 19 
1 6
1 5
1 4
1 3
1 2
2 6
2 5
3 10
3 9
3 8
3 7
4 6
4 5
5 6
7 12
7 11
7 10
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13
11 12

Graph 48_sub
20 22
14 15 15 13 13 12 12 11 8 17 13 8 5 9 17 14 11 11 3 8 
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
2 4
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12

Graph 30_sub
20 26
13 9 13 8 22 18 16 12 16 11 20 20 18 23 10 25 12 16 19 20 
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
2 4
5 13
5 12
5 10
5 6
5 9
5 8
12 20
12 19
12 18
12 17
12 16
12 15
12 14
12 13

Graph 50_sub
20 26
19 21 12 24 13 4 7 8 17 13 19 14 19 15 27 15 6 21 11 20 
1 4
1 3
1 2
2 3
2 4
3 8
3 7
3 6
3 5
5 9
5 8
8 9
9 10
10 15
10 14
10 13
10 12
10 11
11 15
12 13
13 17
13 16
14 20
14 19
14 18
16 17

Graph 59_sub
20 27
11 14 16 21 24 16 13 26 6 14 9 25 5 27 18 11 15 15 17 14 
1 2
2 4
2 3
3 7
3 6
3 5
5 11
5 9
5 8
8 12
8 11
8 10
8 9
9 11
9 10
9 12
10 12
10 11
11 14
11 13
12 13
13 20
13 19
13 18
13 17
13 16
13 15

Graph 6_sub
20 38
12 17 15 12 14 15 6 20 16 9 8 18 16 22 10 14 15 22 6 16 
1 4
1 3
1 2
2 3
2 4
3 5
4 16
5 8
5 7
5 6
6 8
6 7
6 13
6 12
6 11
6 10
6 9
7 8
8 19
8 18
8 13
8 12
8 15
8 14
8 10
8 9
10 17
10 15
10 14
10 13
10 11
12 17
12 15
12 14
12 13
15 17
15 16
18 20

Graph 31_sub
20 20
19 16 10 18 17 21 16 18 12 12 26 5 3 9 13 14 10 16 17 15 
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 3

Graph 54_sub
20 22
8 6 16 19 5 13 24 13 10 10 14 17 15 22 17 13 10 16 10 19 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 4
2 8
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13

Graph 55_sub
20 24
16 11 7 16 18 19 13 13 9 14 18 21 9 20 17 15 10 15 17 11 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 6
2 4
5 10
10 20
10 19
10 18
10 17
10 16
10 11

Graph 56_sub
20 20
12 15 6 0 14 14 21 15 16 21 18 17 14 19 21 23 24 10 15 5 
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 3

Graph 39_sub
20 20
16 17 20 15 9 12 18 12 26 21 22 18 12 16 13 14 10 8 18 17 
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
5 14
5 6
7 19
7 18
7 17
7 16
7 15
15 20

Graph 58_sub
20 21
15 0 11 17 12 20 10 14 13 17 10 21 18 16 18 17 19 7 3 12 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 8
2 9

Graph 59_sub
20 27
10 21 15 16 14 16 10 6 11 11 24 18 14 25 26 13 6 5 16 14 
1 4
1 3
1 2
2 10
2 6
2 5
2 3
3 6
5 10
5 7
6 9
6 8
6 7
7 10
8 12
8 11
11 17
11 16
11 15
11 14
11 13
13 14
13 17
14 20
14 19
14 18
14 17

Graph 60_sub
20 28
12 11 6 14 11 14 15 14 14 22 12 11 11 21 15 13 19 9 19 12 
1 4
1 3
1 2
2 5
2 4
2 3
3 4
4 9
4 7
4 6
4 5
6 9
6 8
8 10
8 9
9 15
9 14
9 13
9 12
9 11
9 10
11 19
11 18
11 17
11 16
15 16
17 19
19 20

Graph 61_sub
20 20
12 18 14 0 18 9 17 7 15 13 13 14 18 18 9 23 17 18 13 10 
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 5

Graph 62_sub
20 23
14 13 11 7 13 15 17 8 13 14 15 19 18 12 13 18 15 10 7 13 
1 3
1 2
2 6
2 5
2 4
2 3
4 12
4 11
4 10
4 9
4 8
4 7
4 5
4 6
8 10
9 20
9 19
9 18
9 17
9 16
9 15
9 14
9 13

Graph 63_sub
20 26
23 16 18 12 19 12 12 5 20 20 13 15 10 17 9 23 14 5 22 17 
1 5
1 3
1 2
2 4
2 3
3 5
4 5
5 15
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 15
6 14
7 16
7 8
8 20
8 19
8 18
8 17
8 9
16 17

Graph 64_sub
20 32
20 22 19 17 19 3 12 18 17 12 20 11 18 16 18 15 20 24 15 19 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 10
4 10
4 9
4 8
4 6
5 10
7 10
7 13
7 12
7 14
7 11
7 8
8 15
8 13
8 12
8 11
10 20
10 19
10 18
10 17
10 16
11 15
11 14
13 15
13 14

Graph 65_sub
20 20
10 18 10 7 14 19 18 21 13 11 28 17 11 6 13 0 15 4 12 16 
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 17
3 16
3 15
3 14
4 14
14 20
14 19
14 18

Graph 39_sub
20 26
14 10 22 12 20 12 22 18 14 11 14 18 18 13 15 17 9 13 4 17 
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 4
4 13
4 8
5 13
5 8
7 11
8 13
9 14
9 12
11 20
11 19
11 18
11 17
11 16
11 15

Graph 67_sub
20 20
15 18 13 9 6 21 22 13 9 12 9 8 19 9 7 16 6 8 17 17 
1 7
1 6
1 5
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 3

Graph 68_sub
20 20
13 20 11 14 19 13 12 15 19 19 18 11 22 21 12 18 18 12 14 10 
1 3
1 2
2 7
2 6
2 5
2 4
5 7
7 9
7 8
8 11
8 10
10 14
10 13
10 12
13 15
15 17
15 16
16 20
16 19
16 18

Graph 69_sub
20 28
22 5 7 15 9 23 17 20 19 14 9 20 13 5 6 8 14 10 12 14 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 16
4 15
4 14
4 13
4 12
4 11
4 10
10 17
10 16
11 18
11 16
12 19
12 18
13 19
14 16
15 16
16 18
18 19
19 20

Graph 70_sub
20 23
12 17 11 21 15 20 4 20 20 7 9 18 14 13 16 16 17 20 9 5 
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
5 6
6 8
7 13
7 12
10 14
12 14
14 20
14 19
14 18
14 17
14 16
14 15

Graph 71_sub
20 25
21 10 15 13 25 12 17 3 16 7 21 2 20 17 18 12 18 17 14 14 
1 3
1 2
2 4
2 3
3 7
3 6
3 5
5 10
5 9
5 8
6 8
7 16
8 15
8 14
8 13
8 12
8 11
8 9
11 13
12 17
12 16
12 13
16 20
16 19
16 18

Graph 72_sub
20 22
7 10 19 16 18 11 12 10 11 12 15 21 5 17 18 16 0 8 11 11 
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
7 20
7 19
7 18
7 17
7 16
7 15
7 12
7 14
7 8

Graph 73_sub
20 25
20 2 12 27 10 12 16 15 12 24 15 10 14 18 23 10 22 19 10 11 
1 6
1 5
1 4
1 3
1 2
2 7
2 6
2 4
4 6
6 7
7 10
7 9
7 8
8 17
8 16
8 15
8 14
8 13
8 12
8 11
11 19
11 18
11 17
13 18
18 20

Graph 74_sub
20 21
16 17 17 13 18 11 14 24 9 21 19 19 17 12 6 22 16 16 22 14 
1 3
1 2
2 4
2 3
3 6
3 5
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 75_sub
20 25
9 12 11 22 14 15 11 15 13 19 12 14 24 18 19 7 19 20 11 14 
1 5
1 4
1 3
1 2
2 7
2 6
2 5
2 3
2 4
5 8
6 12
6 11
6 10
6 9
6 8
8 18
8 17
8 16
8 15
8 14
8 13
8 12
13 20
13 19
13 18

Graph 76_sub
20 22
14 19 21 6 21 23 11 20 20 10 15 3 10 15 17 12 15 17 13 20 
1 3
1 2
2 4
2 3
4 8
4 7
4 6
4 5
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 6
6 9
9 20

Graph 77_sub
20 20
16 14 17 24 19 11 10 17 14 11 22 11 16 13 16 16 9 19 19 15 
1 2
2 3
3 6
3 5
3 4
4 13
4 12
4 11
4 10
4 9
4 8
4 7
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 12

Graph 78_sub
20 22
11 16 17 17 21 9 19 10 10 18 14 16 11 16 12 6 14 21 17 2 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
5 11
5 10
5 9
6 19
6 18
6 17
9 14
9 13
9 12
10 11
12 15
12 14
13 16
17 20
17 18

Graph 31_sub
20 23
17 9 17 18 9 9 16 8 12 16 14 5 9 17 16 20 20 11 10 7 
1 4
1 3
1 2
2 5
2 4
2 3
3 5
4 5
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 80_sub
20 24
14 24 25 16 16 12 22 9 25 9 13 19 11 9 15 9 18 11 9 19 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
6 13
7 16
7 15
7 14
7 9
8 19
8 18
8 17
8 11
8 12
14 15
15 16
17 20

Graph 81_sub
20 31
16 6 16 13 16 20 9 17 9 23 18 17 18 12 17 16 13 16 16 22 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 5
2 4
4 11
5 11
8 11
11 20
11 18
11 19
11 12
11 15
11 17
11 16

Graph 82_sub
20 22
24 10 11 11 24 17 21 19 11 15 12 5 11 20 11 10 10 11 10 16 
1 7
1 5
1 4
1 3
1 2
2 8
2 7
2 6
3 8
5 7
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9

Graph 83_sub
20 27
18 17 12 12 14 19 2 6 8 12 17 13 30 13 5 18 15 16 10 10 
1 4
1 3
1 2
2 5
2 4
2 3
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
6 18
6 17
6 16
6 15
6 9
6 12
6 13
6 11
12 16
16 20
16 19

Graph 84_sub
20 25
10 10 10 18 21 4 9 17 21 6 23 9 12 16 17 19 10 28 13 10 
1 3
1 2
2 4
3 6
4 5
6 7
7 10
7 9
7 8
8 10
8 9
9 11
9 10
10 18
10 16
10 15
10 14
10 13
10 12
12 17
15 17
17 19
17 18
18 20
18 19

Graph 85_sub
20 29
17 24 7 20 24 24 16 12 14 20 16 13 17 9 19 8 12 22 8 14 
1 3
1 2
2 3
3 8
3 7
3 6
3 5
3 4
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 7
4 6
4 5
6 11
9 15
9 14
9 11
10 11
11 20
11 19
11 18
11 17
11 14
15 16

Graph 86_sub
20 26
22 12 7 22 18 13 18 28 28 16 15 17 22 17 15 11 23 19 23 14 
1 6
1 5
1 4
1 3
1 2
2 7
2 6
7 10
7 9
7 8
8 12
8 11
8 9
9 13
9 11
11 15
11 14
11 13
13 15
15 16
16 19
16 18
16 17
17 18
17 19
18 20

Graph 87_sub
20 26
12 11 13 16 13 18 17 5 10 23 17 15 14 12 15 20 21 15 14 19 
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 6
3 5
3 4
4 5
5 6
6 19
6 18
6 17
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8
6 7
7 20

Graph 57_sub
20 31
20 8 21 11 24 22 25 7 0 17 17 16 17 18 22 13 13 5 17 15 
1 3
1 2
2 10
2 8
2 7
2 6
2 5
2 4
3 4
4 9
5 20
5 19
5 18
5 17
9 10
10 11
11 16
11 15
11 14
11 13
11 12
12 15
12 13
12 16
12 14
13 14
13 15
13 16
14 15
14 16
15 16

Graph 89_sub
20 24
14 15 19 18 7 14 13 12 23 18 11 11 18 17 15 18 12 11 14 15 
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 11
3 10
9 15
9 13
9 10
10 14
10 13
10 12
10 11
12 13
13 16
13 15
15 17
17 19
17 18
19 20

Graph 90_sub
20 24
13 13 7 10 12 17 20 19 14 24 17 20 28 19 15 13 20 14 8 25 
1 2
2 4
2 3
3 6
3 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6
7 17
7 16
7 15
7 14
7 13
7 11
11 13
13 18
13 14
14 20
14 19
14 17

Graph 91_sub
20 30
17 15 11 23 13 17 23 10 9 0 16 14 27 15 13 18 13 18 12 13 
1 17
1 10
1 14
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 6
2 7
6 17
9 15
9 14
9 10
10 17
10 16
10 12
10 15
10 14
17 20
17 19
17 18

Graph 92_sub
20 19
15 16 20 24 9 11 20 5 12 13 14 18 18 12 11 12 19 13 16 11 
1 2
2 5
2 4
2 3
4 7
4 6
6 20
6 19
6 18
6 17
6 16
6 15
