Graph 1_sub
7 21
7 20
7 19
7 18
7 17
7 16
7 12
7 9

Graph 12_sub
24 28
9 14 16 12 21 21 16 19 2 16 12 9 10 22 24 12 8 16 14 14 10 11 10 10 
0 13
0 10
1 3
1 2
2 4
3 4
4 6
4 5
5 8
5 7
7 9
8 11
8 10
10 20
10 19
10 18
10 17
10 16
10 15
10 14
10 13
10 12
10 11
12 13
13 24
13 23
13 22
13 21

Graph 13_sub
24 24
11 19 19 13 15 21 14 13 17 17 22 9 10 18 12 15 11 21 15 18 22 13 11 13 
0 2
1 2
2 24
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 14_sub
24 67
16 14 12 9 22 18 5 15 9 8 11 13 20 15 12 13 11 18 11 28 16 20 13 14 
0 22
0 21
0 18
1 3
1 2
2 11
2 13
2 14
2 7
2 6
2 5
2 4
2 3
3 5
3 11
3 13
3 14
4 14
4 12
4 11
4 10
4 9
4 8
4 5
4 7
5 23
5 7
5 11
5 10
5 13
5 14
6 23
6 11
6 10
6 13
7 23
7 11
7 13
7 14
8 14
8 13
8 12
9 13
9 14
9 12
10 13
10 14
10 11
11 13
11 14
12 14
12 13
13 22
13 21
13 20
13 19
13 18
13 15
14 15
15 17
15 16
16 17
18 22
18 20
19 20
21 22
23 24

Graph 15_sub
24 42
20 14 17 19 17 18 12 21 6 13 23 15 9 9 26 17 18 17 19 14 14 14 23 13 
0 19
1 14
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 5
3 6
3 9
3 4
4 11
4 10
4 6
4 8
4 9
5 14
5 7
5 11
5 10
6 23
6 22
6 21
6 20
6 19
6 18
6 8
6 9
10 11
11 13
11 12
12 13
14 15
15 17
15 16
16 17
18 23
19 24
19 20

Graph 16_sub
24 28
8 10 13 16 18 17 15 14 20 20 12 15 2 15 23 11 23 21 6 15 15 15 18 6 
1 4
1 3
1 2
2 7
2 6
2 5
2 3
4 13
5 9
5 8
5 6
8 12
8 11
8 10
10 17
10 16
10 15
10 14
10 13
10 12
13 24
13 23
13 22
13 21
13 20
13 19
13 18
13 16

Graph 3_sub
24 27
9 13 21 16 11 20 19 17 6 14 15 18 19 12 16 13 11 9 7 17 16 18 20 9 
0 6
1 5
1 4
1 3
1 2
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
6 19
6 16
19 21
19 20
20 24
20 23
20 22

Graph 18_sub
24 38
16 11 18 15 15 10 11 7 15 16 18 13 11 13 5 9 18 16 25 4 14 15 21 9 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 10
2 8
2 3
2 6
2 9
2 7
2 11
4 12
5 12
6 12
7 12
9 12
10 12
12 24
12 23
12 18

Graph 19_sub
24 29
13 13 17 17 19 21 7 14 14 11 11 21 12 15 8 19 22 23 9 18 17 7 15 12 
1 5
1 4
1 3
1 2
2 5
2 3
5 8
5 7
5 6
6 10
6 9
6 8
8 9
9 11
11 18
11 17
11 16
11 15
11 14
11 13
11 12
12 21
12 20
12 19
19 23
19 22
20 24
20 21
22 23

Graph 20_sub
24 35
19 21 18 18 14 14 23 27 23 10 14 20 13 26 13 11 10 17 19 19 25 17 20 16 
0 3
1 2
2 4
2 3
3 7
3 6
3 5
5 14
5 12
5 10
5 9
5 8
5 7
8 12
8 11
9 13
10 12
11 12
12 17
12 16
12 15
12 14
12 13
13 17
13 16
14 21
14 20
14 19
14 18
14 16
15 17
16 17
18 24
18 23
18 22

Graph 21_sub
24 24
17 10 18 12 9 4 16 18 12 14 20 15 15 14 21 11 13 20 15 15 9 10 16 21 
0 1
1 24
1 23
1 22
1 21
1 20
1 19
1 18
1 17
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 70_sub
24 28
21 9 17 14 14 16 11 16 16 9 9 22 9 16 11 11 18 14 18 15 15 10 10 17 
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 4
2 3
7 12
8 15
8 14
8 13
14 19
14 18
14 17
14 16
16 24
16 23
16 22
16 21
16 20
16 18

Graph 23_sub
24 37
15 16 17 23 10 17 16 15 12 17 13 11 12 20 15 19 8 19 11 12 8 27 27 13 
0 17
0 5
1 2
2 5
2 4
2 3
3 4
5 9
5 8
5 7
5 6
6 9
6 7
8 9
9 13
9 12
9 11
9 10
10 13
10 12
11 22
11 21
11 20
11 19
11 18
11 17
12 13
12 16
12 15
12 14
14 15
17 24
17 23
17 20
17 18
17 19
17 22

Graph 24_sub
24 54
11 9 7 28 17 18 5 15 12 7 7 13 12 11 12 14 5 16 13 12 18 14 22 13 
0 5
1 3
1 2
2 5
2 4
3 5
3 4
4 5
5 14
5 19
5 11
5 10
5 9
5 8
5 7
5 6
6 17
6 16
6 15
6 14
6 13
6 12
9 14
9 17
9 16
10 19
11 19
11 12
12 13
12 19
12 18
12 17
12 16
12 15
13 19
13 17
13 18
13 16
14 22
14 21
14 15
14 19
15 19
15 17
15 16
16 19
16 17
16 18
17 19
17 18
18 19
19 20
21 23
23 24

Graph 25_sub
24 29
20 18 23 18 14 16 12 19 11 14 25 13 24 15 7 7 22 17 14 15 6 7 7 25 
0 20
0 15
0 1
1 2
2 4
2 3
3 5
5 10
5 9
5 8
5 7
5 6
6 14
6 13
6 12
6 11
11 19
11 18
11 17
11 16
11 15
15 23
15 22
15 21
15 20
15 17
18 20
20 24
20 21

Graph 26_sub
24 32
10 24 24 13 19 24 13 11 26 18 14 9 26 18 22 21 16 5 16 5 17 12 23 15 
0 11
1 3
1 2
2 5
2 4
4 6
4 5
6 10
6 9
6 8
6 7
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 9
8 11
10 11
11 24
11 23
11 22
11 21
11 20
11 19
11 15
11 17
11 13
11 14

Graph 27_sub
24 53
9 17 16 8 20 8 13 16 27 11 18 6 13 18 23 17 19 18 13 11 25 11 9 9 
0 20
0 12
0 18
0 17
0 11
0 8
0 6
1 6
1 4
1 3
1 2
2 5
2 4
2 3
3 7
3 6
3 4
3 5
4 20
6 12
6 10
6 9
6 8
8 15
8 14
8 13
8 12
8 11
8 9
9 12
9 18
9 17
11 19
11 18
11 17
11 16
11 13
11 12
11 15
12 22
12 21
12 20
12 13
12 17
13 18
13 17
15 18
15 17
16 19
17 18
20 24
20 23
20 21

Graph 28_sub
24 30
7 26 9 17 17 16 7 17 22 11 15 13 15 23 12 17 19 7 20 11 10 19 14 23 
0 12
1 4
1 3
1 2
2 5
2 4
4 6
6 10
6 8
6 7
7 9
7 8
8 10
9 12
9 11
11 12
11 13
12 18
12 17
12 16
12 15
12 14
14 24
14 23
14 22
14 21
14 20
14 19
14 17
14 16

Graph 29_sub
24 27
13 12 11 15 16 23 9 13 15 23 20 1 17 19 18 18 10 12 20 17 17 21 7 11 
0 2
0 1
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
6 13
6 12
6 11
6 7
6 9
11 24
11 23
11 22
11 21
11 20
11 19
11 18
11 17
11 16
11 15
11 14

Graph 30_sub
24 27
26 12 14 11 6 14 16 18 9 18 13 11 23 15 10 8 27 25 19 10 18 14 19 17 
0 10
0 5
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
4 9
5 14
5 13
5 12
5 11
5 10
7 10
10 24
10 23
10 22
10 21
10 20
10 19
10 18
10 17
10 16
10 15

Graph 31_sub
24 45
19 14 17 19 10 5 8 24 12 11 14 7 19 19 4 24 7 23 22 13 10 13 18 16 
0 20
0 18
0 14
0 9
0 8
1 2
2 7
2 6
2 5
2 4
2 3
3 8
4 20
4 14
4 9
4 8
8 20
8 14
8 13
8 12
8 11
8 10
8 9
9 17
9 16
9 15
9 14
9 11
10 20
10 14
11 20
11 18
14 19
14 18
14 16
14 15
14 17
15 20
15 18
17 18
18 20
20 21
21 24
21 23
21 22

Graph 32_sub
24 26
8 11 19 6 24 12 13 7 12 13 6 24 17 16 13 20 18 22 11 9 19 19 19 4 
0 1
1 5
1 4
1 3
1 2
2 5
3 5
5 6
6 9
6 8
6 7
8 24
8 23
8 22
8 21
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13
8 12
8 11
8 10

Graph 33_sub
24 26
15 16 11 8 20 16 17 17 25 14 13 8 16 11 18 10 10 13 14 20 4 23 15 11 
0 5
0 2
1 2
2 4
2 3
3 7
3 6
3 5
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7

Graph 34_sub
24 31
16 27 14 11 4 19 18 15 12 19 18 18 16 12 16 14 14 23 11 15 18 5 11 21 
0 20
0 17
1 6
1 5
1 4
1 3
1 2
2 9
2 7
3 14
4 15
7 13
7 9
7 8
8 9
8 11
8 10
9 13
10 11
10 12
11 12
14 15
15 16
16 19
16 18
16 17
17 20
18 24
18 23
18 22
18 21

Graph 35_sub
24 26
14 11 11 11 13 18 15 10 20 9 12 21 17 11 20 25 13 13 10 11 18 19 6 15 
1 2
2 3
3 7
3 6
3 5
3 4
4 7
5 6
6 11
6 10
6 9
6 8
8 17
8 16
8 15
8 14
8 13
8 12
12 18
12 17
17 21
17 20
17 19
20 24
20 23
20 22

Graph 38_sub
24 30
14 17 5 19 21 13 10 22 18 10 18 17 19 19 15 9 10 17 6 13 9 15 13 7 
0 16
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 10
2 9
2 8
8 13
8 12
8 11
8 10
9 15
9 14
10 12
10 13
10 11
14 17
14 16
16 17
17 24
17 23
17 22
17 21
17 20
17 19
17 18

Graph 37_sub
24 27
21 15 21 12 16 14 8 26 22 13 11 7 11 14 15 11 16 10 16 11 18 2 16 28 
0 2
0 1
1 2
2 4
2 3
3 7
3 6
3 5
6 7
7 8
8 15
8 14
8 13
8 12
8 11
8 10
8 9
9 18
9 17
9 16
10 23
10 22
10 21
10 20
17 19
17 18
20 24

Graph 20_sub
24 29
17 12 16 19 11 12 19 9 18 11 12 13 14 11 15 12 17 16 7 14 19 7 13 16 
0 22
0 10
0 2
0 1
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
9 10
10 12
10 11
11 18
11 13
13 16
13 15
13 14
14 17
15 17
17 18
18 19
19 20
20 23
20 22
20 21
22 24

Graph 39_sub
24 31
21 15 13 16 17 20 6 13 11 18 4 24 17 27 21 18 11 15 17 22 13 17 10 11 
1 4
1 3
1 2
2 7
2 6
2 5
5 13
5 12
5 11
5 10
5 9
5 8
8 19
8 18
8 17
8 16
8 15
8 14
8 13
9 19
10 19
14 21
14 20
14 19
14 15
17 19
19 24
19 23
19 22
19 20
19 21

Graph 40_sub
24 25
15 9 12 23 22 21 9 16 23 8 17 17 3 16 9 18 17 12 11 8 13 12 10 11 
1 2
2 3
3 6
3 5
3 4
4 6
6 14
6 13
6 12
6 11
6 10
6 9
6 8
6 7
7 15
15 17
15 16
16 24
16 23
16 22
16 21
16 20
16 19
16 18
16 17

Graph 41_sub
24 26
15 13 17 18 13 15 13 9 19 16 19 16 13 12 23 11 12 20 16 12 10 12 11 6 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 8
6 12
12 24
12 23
12 22
12 21
12 20
12 13

Graph 42_sub
24 29
11 7 21 16 18 12 23 16 9 18 16 16 12 16 20 10 15 8 16 9 20 20 20 11 
1 2
2 4
2 3
3 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 15
6 14
6 13
12 18
12 15
12 13
13 16
13 15
15 19
15 18
15 17
15 16
17 19
18 24
18 23
18 22
18 21
18 20

Graph 43_sub
24 40
15 3 11 14 9 17 13 20 11 20 19 14 16 13 19 19 13 10 13 16 17 19 16 15 
1 8
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 5
2 4
3 4
3 8
3 6
3 7
3 5
4 12
4 11
4 10
4 9
4 7
4 8
4 6
4 5
5 7
5 6
6 8
6 7
9 20
9 19
9 18
9 17
9 16
9 15
9 14
9 13
13 24
13 23
13 22
13 21
13 18

Graph 44_sub
24 23
13 11 13 11 13 13 17 13 23 8 21 17 18 14 17 12 19 16 17 8 16 18 16 19 
1 2
2 24
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 45_sub
24 26
15 12 13 13 13 20 15 11 10 16 18 17 10 14 9 13 12 18 10 19 11 14 16 16 
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
8 20
8 19
8 18
8 17
8 16
8 15
8 14
8 13
13 21
13 20
13 18
16 21
21 24
21 23
21 22

Graph 46_sub
24 31
10 11 15 20 11 14 23 21 17 17 6 17 12 14 13 25 6 14 12 23 19 23 16 15 
0 12
0 4
1 3
1 2
2 4
2 3
4 12
4 10
4 9
4 8
4 7
4 6
4 5
6 13
6 12
6 11
13 15
13 14
14 17
14 16
14 15
16 18
17 21
17 20
17 19
19 21
19 20
20 21
21 24
21 23
21 22

Graph 47_sub
24 27
10 15 9 11 9 9 13 12 21 15 9 18 10 18 16 27 12 18 22 18 14 11 15 10 
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 15
3 9
3 14
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
9 16
9 15
15 16

Graph 75_sub
24 23
15 16 15 18 13 14 18 12 13 16 24 11 10 17 18 11 23 13 17 17 17 13 16 16 
1 24
1 23
1 22
1 21
1 20
1 19
1 18
1 17
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 49_sub
24 32
16 20 12 6 11 13 9 23 9 20 23 12 12 17 16 15 6 19 13 13 24 10 17 13 
0 9
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 5
2 7
2 6
9 18
9 17
9 16
9 15
9 14
9 13
9 12
9 11
11 20
11 19
11 18
11 13
13 18
15 18
17 18
18 24
18 23
18 22
18 21

Graph 50_sub
24 30
11 17 11 20 4 11 25 18 11 12 17 15 17 19 21 21 5 17 12 10 6 10 5 15 
1 4
1 3
1 2
2 5
2 4
3 5
4 6
4 5
5 8
5 7
5 6
6 10
6 9
6 8
9 11
11 12
12 16
12 15
12 14
12 13
13 18
13 17
18 23
18 22
18 21
18 20
18 19
19 24
19 23
19 21

Graph 51_sub
24 26
2 12 22 9 17 12 18 23 19 13 16 13 14 12 16 17 16 10 17 18 15 17 10 17 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 12
2 11
2 10
4 10
10 23
10 22
10 21
10 20
10 19
10 18
10 17
10 16
16 24
16 21
16 23

Graph 52_sub
24 28
20 12 14 14 16 14 18 6 8 17 11 9 11 16 14 15 20 21 13 7 16 6 16 15 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 6
8 13
8 12
8 11
8 10
8 9
9 10
10 17
10 16
10 15
10 14
11 14
14 21
14 20
14 19
14 18
14 17
18 24
18 23
18 22
18 19

Graph 57_sub
24 47
9 10 12 13 18 18 14 12 14 17 12 17 14 8 6 20 13 9 12 6 15 9 15 12 
1 10
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 8
2 3
2 6
3 10
3 7
3 9
3 6
4 12
4 11
5 18
5 9
5 8
6 10
6 9
7 10
7 9
7 8
8 10
8 9
9 10
11 13
11 12
13 18
13 17
13 16
13 15
13 14
14 17
14 16
16 17
17 22
17 21
17 20
17 19
17 18
19 24
19 23
19 21

Graph 78_sub
24 33
12 13 27 5 6 17 13 11 9 11 16 17 10 14 4 22 6 14 6 13 13 17 15 13 
1 3
1 2
2 4
2 3
3 4
4 9
4 8
4 7
4 6
4 5
5 9
5 8
6 13
6 12
6 11
6 10
6 7
7 10
8 9
10 22
10 21
10 20
10 19
10 18
10 17
10 16
10 15
10 14
10 12
14 24
14 23
14 22
14 17

Graph 55_sub
24 24
13 8 11 12 7 15 13 12 21 14 13 10 23 12 16 5 15 23 18 15 10 3 9 13 
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 4
7 24
7 23
7 22
7 21
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9

Graph 56_sub
24 26
15 13 20 10 14 15 15 6 14 16 11 17 17 13 9 16 11 6 2 14 27 13 11 4 
1 3
1 2
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 12
4 5
12 17
12 16
12 15
12 14
12 13
13 20
13 19
13 18
18 23
18 22
18 21
18 20
20 24
20 23

Graph 57_sub
24 24
8 16 12 16 13 20 19 30 11 11 15 12 18 5 12 11 13 12 12 16 12 10 11 18 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 13
13 22
13 21
13 20
13 19
13 18
13 17
13 16
13 15
13 14
14 24
14 23
14 15

Graph 58_sub
24 28
18 9 21 9 18 22 23 18 16 8 14 12 23 11 12 6 7 17 7 17 12 13 13 21 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
4 9
4 7
4 8
6 16
6 15
6 14
7 11
9 12
9 11
9 10
10 12
11 13
14 20
14 19
14 18
14 17
17 23
17 22
17 21
21 24
21 22

Graph 59_sub
24 23
5 10 14 17 18 12 14 18 13 18 16 16 14 11 17 9 12 22 13 15 11 24 14 16 
1 3
1 2
2 6
2 5
2 4
4 7
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 24
8 23
8 22
8 21

Graph 60_sub
24 24
22 11 18 11 18 15 10 20 22 22 15 24 23 13 21 11 12 11 6 18 3 18 9 15 
1 2
2 7
2 6
2 5
2 4
2 3
5 8
5 7
6 10
6 9
9 19
9 18
9 17
9 16
9 15
9 14
9 13
9 12
9 11
11 24
11 23
11 22
11 21
11 20

Graph 61_sub
24 38
13 9 16 16 6 17 11 18 19 12 12 8 19 20 21 13 6 15 11 7 7 9 8 15 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 3
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 7
7 11
8 11
8 10
9 17
9 16
9 10
9 13
9 11
11 16
12 19
12 18
12 13
13 18
16 17
18 20
18 19
19 20
20 24
20 23
20 22
20 21

Graph 62_sub
24 23
20 8 26 10 8 15 15 15 16 9 12 10 15 20 11 14 11 22 13 14 22 11 9 15 
1 2
2 24
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 63_sub
24 25
20 4 25 14 14 5 14 17 12 16 11 6 18 17 13 21 12 13 9 13 9 16 23 20 
1 3
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 24
4 23
4 22
4 21
4 20
4 19
4 18
4 6

Graph 64_sub
24 30
21 9 8 22 7 23 22 13 13 12 14 17 13 18 16 11 18 23 13 19 22 15 15 21 
1 2
2 3
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 10
4 6
4 13
4 12
5 16
5 15
5 7
10 16
15 16
16 24
16 23
16 22
16 21
16 20
16 19
16 18
16 17

Graph 98_sub
24 24
11 19 18 10 18 18 15 16 27 20 15 25 19 16 20 18 14 14 15 0 17 13 19 9 
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 9
4 24
4 23
4 22
4 21
4 20
4 19
4 18

Graph 66_sub
24 28
14 19 15 10 11 17 18 13 19 17 24 17 7 16 13 13 8 12 15 16 20 21 19 17 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 3
3 11
3 10
3 9
3 5
3 6
3 8
9 12
12 15
12 14
12 13
13 16
14 20
14 19
14 18
14 17
17 24
17 23
17 22
17 21

Graph 67_sub
24 30
21 17 16 14 14 10 12 16 16 18 18 21 9 15 17 4 20 15 15 12 3 12 18 21 
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 5
2 4
8 18
8 17
8 16
8 15
8 14
8 13
13 17
13 14
14 18
14 17
17 18
18 24
18 23
18 22
18 21
18 20
18 19

Graph 68_sub
24 29
17 21 13 12 7 13 18 13 14 17 23 8 12 18 13 8 21 17 21 12 10 21 10 19 
1 7
1 3
1 2
2 4
2 3
3 6
3 5
4 9
5 8
5 7
6 7
7 10
7 9
9 15
9 14
9 13
9 12
9 11
11 16
11 15
13 16
16 24
16 23
16 22
16 21
16 20
16 19
16 18
16 17

Graph 69_sub
24 29
16 15 15 14 16 15 15 13 9 14 7 11 7 20 26 17 14 11 13 23 15 16 14 13 
1 2
2 5
2 4
2 3
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
6 17
6 9
6 13
13 18
17 18
18 21
18 20
18 19
19 22
19 21
22 24
22 23

Graph 70_sub
24 31
14 6 12 20 9 11 9 10 13 11 20 13 17 15 26 18 19 13 14 13 18 13 25 14 
1 4
1 3
1 2
2 6
2 5
2 4
4 7
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
6 21
6 16
7 21
7 20
7 19
7 18
7 17
7 16
7 15
15 20
15 16
16 21
16 20
17 24
17 23
17 22

Graph 71_sub
24 25
11 18 15 8 2 11 17 23 16 17 14 15 14 15 11 12 15 18 13 9 9 5 12 12 
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
3 5
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 8

Graph 72_sub
24 37
15 0 8 15 18 14 20 12 16 5 3 13 17 8 16 24 8 19 9 11 13 12 15 10 
1 7
1 3
1 2
2 7
2 5
2 4
3 10
3 5
3 7
3 8
3 4
4 9
4 7
4 6
4 5
5 7
5 9
6 7
6 8
7 9
7 8
10 15
10 14
10 13
10 12
10 11
11 17
11 16
11 12
16 21
16 20
16 19
16 18
16 17
18 24
18 23
18 22

Graph 73_sub
24 27
11 10 14 10 16 10 9 15 15 7 19 21 7 14 8 14 19 18 21 7 19 13 19 14 
1 6
1 5
1 4
1 3
1 2
2 7
2 6
2 4
3 8
4 6
6 7
8 18
8 17
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9
9 20
9 19
19 22
19 21
21 24
21 23

Graph 74_sub
24 32
17 9 28 16 16 14 17 11 14 22 21 16 14 18 13 20 20 21 18 17 16 20 15 6 
1 2
2 6
2 5
2 4
2 3
3 6
4 7
7 14
7 13
7 12
7 11
7 10
7 9
7 8
9 11
10 14
10 12
11 17
11 16
11 15
12 14
15 22
15 21
15 20
15 19
15 18
15 17
15 16
18 24
18 23
18 19
18 21

Graph 75_sub
24 30
12 8 18 24 18 12 24 17 15 13 15 15 16 9 18 19 16 18 13 13 18 15 11 5 
1 3
1 2
2 4
2 3
3 21
3 20
3 19
3 18
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
5 24
5 23
5 22
5 21
5 6
5 15
5 14
5 18

Graph 76_sub
24 25
10 21 15 9 12 16 22 11 21 12 13 18 2 0 14 22 11 19 12 5 16 12 17 7 
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
6 17
6 16
6 15
15 24
15 23
15 22
15 21
15 20
