Graph 1_sub
1 6
1 5
1 4
1 3
1 2
2 4
2 6
2 5
2 3
3 4
3 6
3 5
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 21_sub
16 17
12 18 10 14 19 23 9 14 3 13 17 10 19 12 16 11 
0 2
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 20_sub
16 16
20 15 11 8 14 11 15 21 14 20 21 16 11 7 25 16 
1 3
1 2
2 5
2 4
2 3
4 6
6 11
6 10
6 9
6 8
6 7
7 12
9 16
9 15
9 14
9 13

Graph 21_sub
16 35
8 17 18 11 15 12 11 13 19 8 16 19 18 21 9 18 
0 10
0 12
0 5
0 1
1 12
1 4
1 3
1 2
2 12
2 8
2 7
2 6
2 5
2 3
2 4
3 12
4 10
4 12
4 9
5 12
5 11
5 10
5 9
5 7
6 10
6 12
6 9
9 12
10 16
10 15
10 14
10 13
10 11
10 12
11 12

Graph 22_sub
16 19
13 13 21 6 6 7 6 10 20 13 16 15 9 11 8 27 
0 15
0 4
0 1
1 3
1 2
2 4
2 3
4 6
4 5
5 8
5 7
7 9
9 14
9 13
9 12
9 11
9 10
10 15
15 16

Graph 23_sub
16 18
15 8 22 18 19 11 12 13 21 16 14 19 24 13 19 15 
0 3
1 3
1 2
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
5 6
5 14
5 13
6 16
6 15
6 7

Graph 24_sub
16 16
10 22 19 15 11 17 9 15 18 12 15 19 18 18 12 19 
0 2
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 25_sub
16 17
12 14 16 11 13 3 15 12 14 15 19 23 14 15 16 12 
0 4
1 3
1 2
2 4
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5
5 16
5 15
5 14
5 13
5 9

Graph 26_sub
16 21
16 13 15 17 0 13 13 17 12 14 13 14 13 16 4 22 
0 4
1 4
1 3
1 2
2 5
2 4
2 3
3 4
3 5
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 27_sub
16 21
0 16 14 14 22 17 10 20 13 12 12 14 13 17 24 16 
0 14
0 9
0 1
1 2
2 8
2 7
2 6
2 5
2 4
2 3
3 9
3 7
9 13
9 12
9 11
9 10
10 11
10 15
10 14
11 16
14 15

Graph 28_sub
16 17
11 14 13 21 15 17 14 17 11 13 23 16 11 16 12 15 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 7

Graph 58_sub
16 15
9 10 11 18 23 17 17 9 24 18 14 18 13 9 16 23 
1 2
2 4
2 3
3 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 30_sub
16 17
13 18 19 9 12 12 17 6 12 7 18 14 17 12 13 10 
0 4
1 3
1 2
2 4
2 3
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 56_sub
16 17
14 15 13 12 9 18 11 10 16 14 10 15 15 13 11 14 
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 6
8 12
8 11
8 10
10 16
10 15
10 14
10 13
10 11

Graph 32_sub
16 25
15 13 23 12 24 20 16 11 15 12 14 22 9 19 15 15 
0 11
0 10
1 3
1 2
2 6
2 5
2 4
4 10
4 9
4 8
4 7
5 11
5 6
6 11
7 10
7 9
7 8
8 10
8 9
9 10
11 15
11 14
11 13
11 12
12 16

Graph 33_sub
16 22
15 11 17 20 6 14 5 12 17 5 14 13 18 10 8 22 
1 5
1 3
1 2
2 5
2 4
2 3
3 4
4 6
4 5
5 9
5 8
5 7
7 14
7 13
7 12
7 11
7 10
7 9
10 16
10 15
10 11
10 13

Graph 34_sub
16 15
6 13 16 14 5 14 19 17 8 24 20 17 15 13 19 21 
1 4
1 3
1 2
2 6
2 5
5 8
5 7
7 9
9 16
9 15
9 14
9 13
9 12
9 11
9 10

Graph 35_sub
16 20
12 19 4 10 13 12 17 16 17 17 16 15 13 22 28 12 
1 4
1 3
1 2
2 4
2 3
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5
5 13
6 16
6 15
6 14
6 9
6 11

Graph 36_sub
16 22
19 24 9 11 18 16 22 12 14 11 18 17 17 18 12 15 
0 9
0 7
0 6
1 5
1 4
1 3
1 2
2 6
2 5
6 9
6 8
6 7
7 9
7 8
8 9
9 16
9 15
9 14
9 13
9 12
9 11
9 10

Graph 37_sub
16 18
5 10 12 6 14 15 11 10 15 18 17 13 14 14 25 14 
1 2
2 3
3 7
3 5
3 4
4 7
4 6
5 14
6 7
7 9
7 8
9 11
9 10
11 13
11 12
12 13
14 16
14 15

Graph 11_sub
16 18
18 19 7 15 30 13 14 22 14 21 15 14 11 14 9 8 
0 2
0 1
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 8

Graph 39_sub
16 15
19 15 18 12 7 22 15 28 16 14 12 14 9 13 15 14 
1 4
1 3
1 2
2 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 40_sub
16 15
10 15 24 14 14 9 12 16 13 17 14 25 13 13 17 19 
1 2
2 8
2 7
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 9
9 13
13 15
13 14
14 16

Graph 67_sub
16 23
15 21 12 14 13 15 11 14 10 18 17 8 17 5 18 15 
1 7
1 6
1 5
1 4
1 3
1 2
2 7
2 6
2 4
4 7
4 6
5 6
6 7
7 10
7 9
7 8
8 16
8 15
8 14
8 13
8 12
8 11
8 10

Graph 42_sub
16 17
11 20 13 12 24 11 12 13 15 20 14 6 11 19 13 14 
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 4
2 5

Graph 43_sub
16 16
13 20 11 14 21 19 10 15 19 12 7 19 16 6 13 18 
0 1
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9

Graph 44_sub
16 15
20 6 19 16 12 16 12 13 15 13 21 9 14 16 10 16 
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5

Graph 68_sub
16 27
21 22 14 11 11 11 16 11 14 21 16 16 21 18 19 15 
1 4
1 3
1 2
2 6
2 5
2 3
2 4
3 7
3 6
3 5
5 6
6 11
6 10
6 9
6 8
6 7
8 12
8 11
8 10
8 9
9 16
9 15
9 14
9 13
9 12
9 11
11 12

Graph 98_sub
16 16
3 14 10 12 21 13 8 13 17 21 9 9 8 19 18 19 
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 4
7 16

Graph 47_sub
16 15
18 12 16 21 24 20 21 23 13 19 17 12 10 20 5 13 
1 2
2 5
2 4
2 3
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6

Graph 48_sub
16 17
19 9 13 16 12 20 9 19 7 15 10 19 18 18 19 19 
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 3
2 5
7 16
7 15
7 14
7 13
7 12
7 11
7 10

Graph 49_sub
16 34
12 17 17 11 20 19 10 13 25 18 12 17 15 16 15 16 
1 14
1 13
1 7
1 6
1 5
1 4
1 3
1 2
2 13
2 7
2 6
2 4
3 13
3 7
3 6
4 13
4 7
5 14
5 13
5 7
5 6
6 14
6 12
6 11
6 10
6 9
6 8
6 7
7 14
7 13
8 14
13 14
14 16
14 15

Graph 50_sub
16 39
20 12 18 12 5 6 11 8 14 10 23 9 13 13 18 17 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 6
2 3
2 7
3 9
3 13
3 8
4 9
4 13
5 9
5 13
5 8
6 9
6 8
7 9
8 13
8 9
8 11
9 16
9 15
9 14
9 11
9 10
9 13
10 13
11 13
12 13

Graph 51_sub
16 18
10 12 11 14 16 13 13 16 16 20 23 7 19 24 7 15 
1 4
1 3
1 2
2 5
2 4
4 9
4 8
4 7
4 6
4 5
5 6
6 16
6 15
6 14
6 13
6 12
6 11
6 10

Graph 52_sub
16 16
14 8 12 16 13 18 11 15 9 11 10 7 13 11 12 14 
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 15
3 14
3 13
13 16
13 15

Graph 53_sub
16 15
16 14 8 20 15 19 15 2 17 12 14 12 13 13 16 26 
1 2
2 3
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4

Graph 54_sub
16 17
12 11 12 16 7 3 11 13 12 16 18 20 14 18 11 16 
1 7
1 6
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
8 16
8 15
8 14

Graph 55_sub
16 18
15 15 13 16 13 12 16 9 12 22 15 30 17 20 26 13 
1 5
1 4
1 3
1 2
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 4
6 15
6 14
6 12
14 16
14 15

Graph 56_sub
16 26
10 16 17 21 12 18 13 19 10 13 14 24 6 10 15 11 
1 8
1 6
1 5
1 4
1 3
1 2
2 7
2 6
3 7
3 6
4 7
4 8
4 6
5 7
6 8
6 7
7 11
7 10
7 9
7 8
9 13
9 12
12 13
13 14
14 15
15 16

Graph 57_sub
16 18
19 15 15 19 14 7 17 13 5 7 18 20 15 19 17 19 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 8
2 11
2 9

Graph 36_sub
16 21
13 6 16 10 9 9 11 15 19 13 9 11 6 16 16 19 
0 4
0 2
1 3
1 2
2 9
2 5
2 4
4 8
4 7
4 6
7 8
7 9
8 14
8 13
8 12
8 11
8 9
9 10
11 15
11 14
15 16

Graph 59_sub
16 17
6 11 11 21 14 13 16 7 13 19 6 18 20 7 19 19 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 5
3 5
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9

Graph 60_sub
16 15
17 15 13 9 16 18 14 21 11 13 16 10 20 12 21 5 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10

Graph 88_sub
16 31
14 15 10 13 14 17 15 13 14 13 18 20 15 6 8 9 
1 8
1 7
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
3 9
3 8
3 7
3 6
4 8
4 7
5 9
5 8
5 7
6 11
6 10
7 8
7 9
9 12
12 16
12 15
12 14
12 13

Graph 62_sub
16 27
15 16 12 14 17 8 17 20 10 10 18 17 23 11 9 11 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
3 11
4 11
5 11
5 10
6 11
7 11
8 11
8 10
9 10
10 12
10 11
11 16
11 15
11 14
11 13
11 12

Graph 63_sub
16 41
14 13 15 23 9 13 22 21 6 15 6 15 3 10 21 7 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 4
2 12
2 9
2 7
2 3
3 4
3 13
3 12
3 5
3 11
3 10
3 9
4 16
4 15
4 14
4 8
4 12
4 9
5 13
5 12
5 9
7 13
7 9
8 9
9 12
9 10
10 13
10 12
10 11
11 13
12 13

Graph 64_sub
16 18
15 11 19 18 14 17 16 7 16 18 20 18 16 8 15 19 
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 4
2 6
2 5

Graph 65_sub
16 20
10 17 13 3 10 11 8 24 13 17 12 10 25 1 3 18 
1 3
1 2
2 3
3 5
3 4
4 8
4 7
4 6
4 5
6 10
6 9
7 15
7 14
7 13
7 12
7 11
9 10
11 14
12 14
13 16

Graph 66_sub
16 18
16 18 12 13 7 13 15 13 13 11 12 14 21 20 14 12 
1 2
2 6
2 5
2 4
2 3
3 8
3 7
3 6
6 9
7 11
7 10
7 9
8 9
9 16
9 15
9 14
9 13
9 12

Graph 51_sub
16 16
6 11 7 12 13 17 1 15 14 21 19 16 10 15 16 19 
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 4

Graph 68_sub
16 17
8 12 15 19 21 12 14 19 11 14 17 12 15 13 10 11 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 12
4 11
4 10
4 9
4 8
8 16
8 15
8 14
8 13

Graph 69_sub
16 22
10 25 17 12 10 15 0 13 21 11 19 14 16 7 18 16 
1 3
1 2
2 4
2 3
3 8
3 7
3 6
3 5
3 4
4 9
9 14
9 13
9 12
9 11
9 10
10 15
10 14
10 13
11 13
12 13
14 15
15 16

Graph 70_sub
16 15
7 20 18 14 13 9 15 17 15 20 11 11 12 19 13 12 
1 2
2 3
3 9
3 8
3 7
3 6
3 5
3 4
4 12
4 11
4 10
10 16
10 15
10 14
10 13

Graph 42_sub
16 15
9 14 15 21 17 14 20 8 9 14 11 18 7 13 21 27 
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15

Graph 39_sub
16 16
10 18 17 15 19 14 7 18 19 11 13 15 21 21 15 7 
1 4
1 3
1 2
2 5
4 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 73_sub
16 19
13 15 17 13 15 25 19 14 12 15 19 19 11 10 15 2 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 8
2 3
2 9
2 7

Graph 74_sub
16 20
20 14 18 7 21 11 21 11 14 15 4 8 21 8 26 11 
1 3
1 2
2 3
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 15
4 14
4 13
4 12
4 11
4 5
4 6
5 11
11 16
11 13

Graph 34_sub
16 25
18 17 17 11 18 13 8 21 10 17 15 22 19 8 14 19 
0 13
0 4
0 8
1 2
2 6
2 5
2 4
2 3
3 8
3 7
3 6
3 5
4 15
4 14
4 13
4 5
4 6
6 12
6 9
6 8
8 12
8 11
8 10
13 16
13 15

Graph 76_sub
16 17
11 19 17 17 15 15 18 12 20 2 7 9 20 11 12 15 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 4
4 10
10 16
10 15
10 14
10 13
10 12
10 11

Graph 77_sub
16 19
7 13 24 17 23 18 13 13 7 11 24 20 8 4 4 16 
1 3
1 2
2 3
3 4
4 6
4 5
5 9
5 8
5 7
5 6
8 12
8 11
8 10
10 12
11 13
11 12
13 16
13 15
13 14

Graph 78_sub
16 22
13 24 16 19 13 11 16 9 18 11 14 9 15 15 13 11 
1 4
1 3
1 2
2 5
4 8
4 5
5 11
5 10
5 9
5 8
5 7
5 6
6 8
6 10
7 12
7 9
8 16
8 15
8 14
8 13
8 10
11 12

Graph 79_sub
16 15
3 27 10 14 23 20 10 3 11 14 14 10 11 7 9 11 
1 2
2 3
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 16
4 15
4 14
4 13
4 12

Graph 80_sub
16 20
17 10 19 18 18 16 9 16 8 13 13 10 18 21 20 6 
1 5
1 4
1 3
1 2
2 6
2 4
4 12
4 11
4 10
4 9
4 8
4 7
4 5
4 6
7 16
7 15
7 14
7 13
7 12
7 11

Graph 81_sub
16 34
14 10 7 10 15 8 17 6 21 14 23 26 15 24 10 9 
1 9
1 7
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 3
2 5
3 4
3 5
3 6
3 7
3 8
4 9
4 5
4 7
4 8
4 6
5 7
5 8
6 8
6 7
7 8
9 12
9 11
9 10
10 15
10 14
10 13
13 16
13 14

Graph 82_sub
16 24
9 18 17 21 13 17 18 11 17 16 11 16 22 17 11 11 
1 12
1 10
1 6
1 5
1 4
1 3
1 2
2 7
2 3
2 5
2 4
2 6
5 7
6 7
7 10
7 9
7 8
8 11
8 10
10 15
10 14
10 13
10 12
12 16

Graph 83_sub
16 20
19 20 13 24 19 7 28 15 17 15 20 8 22 18 18 12 
1 8
1 5
1 4
1 3
1 2
2 7
2 6
2 4
4 6
6 8
6 7
8 10
8 9
9 16
9 15
9 14
9 13
9 12
9 11
9 10

Graph 84_sub
16 19
6 12 12 11 8 12 13 15 21 10 19 16 15 20 17 13 
1 4
1 3
1 2
2 5
2 4
3 4
3 5
4 11
4 10
4 9
4 8
4 7
4 6
4 5
7 13
7 12
8 16
8 15
8 14

Graph 85_sub
16 21
9 17 23 23 11 11 9 9 19 13 21 21 14 25 10 17 
1 4
1 3
1 2
2 4
2 3
3 4
3 5
4 11
4 10
4 9
4 8
4 7
4 6
4 5
7 13
7 12
7 11
10 11
12 16
12 15
12 14

Graph 86_sub
16 26
15 13 16 13 13 18 9 13 14 8 16 11 24 7 17 9 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 3
2 12
2 11
2 7
2 4
2 5
3 14
3 13
3 8
4 12
4 11
7 11
8 13
9 11
11 12
13 16
13 15

Graph 98_sub
16 22
17 15 15 14 18 10 9 5 11 15 21 22 17 5 12 18 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
3 4
4 12
4 11
4 10
4 9
4 7
4 6
4 8
4 5
9 12
12 14
12 13
13 14
14 15
15 16

Graph 31_sub
16 25
23 11 19 16 10 15 14 21 18 14 16 9 24 11 18 5 
1 6
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 6
3 5
4 6
5 6
6 7
7 9
7 8
8 11
8 10
8 9
9 10
10 11
11 13
11 12
12 16
12 15
12 14

Graph 89_sub
16 17
13 6 4 11 12 16 10 11 4 15 7 11 13 19 20 11 
1 6
1 5
1 4
1 3
1 2
2 5
3 12
3 11
3 10
3 9
3 8
3 7
7 16
7 15
7 14
7 13
7 10

Graph 90_sub
16 21
17 17 10 12 11 17 8 16 12 12 20 20 15 15 10 14 
1 5
1 2
2 6
2 5
2 4
2 3
3 6
3 5
3 4
4 7
4 6
5 10
5 6
7 8
8 9
10 11
11 14
11 13
11 12
12 16
12 15

Graph 91_sub
16 15
21 11 11 24 16 9 15 18 21 18 18 13 10 8 16 16 
1 3
1 2
2 4
4 9
4 8
4 7
4 6
4 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10

Graph 92_sub
16 21
20 19 15 11 10 17 15 16 21 17 19 10 17 10 9 22 
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 3
2 12
2 11
2 5
2 15
2 14

Graph 93_sub
16 15
11 12 14 11 11 21 12 9 13 15 21 18 11 20 8 13 
1 4
1 3
1 2
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5

Graph 94_sub
16 15
13 12 25 16 23 12 25 17 13 11 10 10 12 13 15 13 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
3 16
3 15
3 14
3 13
3 12
3 11
3 10

Graph 95_sub
16 16
19 14 9 9 6 19 13 21 23 13 17 12 16 15 13 17 
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 96_sub
16 19
10 23 19 24 19 14 24 18 13 14 18 18 19 7 8 11 
1 3
1 2
2 6
2 5
2 4
4 11
4 10
4 9
4 8
4 7
8 11
8 10
10 11
11 14
11 13
11 12
12 16
12 15
12 14

Graph 97_sub
16 15
16 8 16 5 17 15 16 24 16 19 15 14 21 19 13 13 
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6

Graph 98_sub
16 18
19 12 22 18 16 21 8 15 22 17 15 12 14 11 9 19 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
3 16
3 15
3 14
9 10
10 11
11 12
12 13

Graph 99_sub
16 15
10 21 15 13 12 21 13 16 19 9 22 11 8 9 10 23 
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 64_sub
16 22
11 14 14 15 9 13 12 7 24 13 20 15 20 9 17 20 
1 11
1 4
1 3
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 5
5 10
5 9
6 11
9 15
9 14
9 13
9 12
9 11
10 11
11 16
11 14

