Graph 1_sub
1 2
2 7
2 6
2 5
2 4
2 3
3 5
4 8
5 9
6 11
6 10
10 12

Graph 20_sub
12 11
16 10 19 18 18 1 21 18 19 13 18 5 
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7

Graph 45_sub
12 12
10 14 20 14 15 15 18 9 15 6 14 12 
1 3
1 2
2 3
3 6
3 5
3 4
5 8
5 7
7 12
7 11
7 10
7 9

Graph 22_sub
12 12
21 6 18 10 11 16 19 19 12 7 15 16 
1 6
1 5
1 4
1 3
1 2
3 4
4 12
4 11
4 10
4 9
4 8
4 7

Graph 23_sub
12 13
5 15 18 13 16 16 13 22 12 10 9 17 
1 3
1 2
2 5
2 4
2 3
4 6
4 5
6 7
7 12
7 11
7 10
7 9
7 8

Graph 24_sub
12 12
12 19 22 16 20 4 16 6 10 11 18 15 
1 3
1 2
2 5
2 4
4 7
4 6
6 7
7 12
7 11
7 10
7 9
7 8

Graph 25_sub
12 19
16 15 12 18 14 8 9 6 19 13 18 13 
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 7
2 4
4 9
6 7
7 11
7 10
7 9
7 8
9 11
9 10
10 11
11 12

Graph 26_sub
12 12
18 7 18 14 13 12 13 22 15 18 8 21 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
4 7
7 12
7 11
7 10

Graph 27_sub
12 12
11 13 17 10 10 21 4 15 26 12 8 12 
1 4
1 3
1 2
2 6
2 5
2 4
5 12
5 11
5 10
5 9
5 8
5 7

Graph 28_sub
12 19
12 10 11 17 21 7 7 15 14 21 16 15 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 6
2 4
2 8
3 6
4 9
4 6
9 11
9 10
10 11
11 12

Graph 29_sub
12 15
14 17 14 12 19 12 20 16 15 21 15 14 
1 5
1 4
1 3
1 2
2 6
2 5
2 4
3 7
3 5
7 11
7 10
7 9
7 8
8 12
8 10

Graph 30_sub
12 41
17 17 15 12 15 12 16 15 16 11 14 12 
1 10
1 7
1 6
1 5
1 4
1 3
1 2
2 5
2 9
2 8
2 3
3 5
3 9
3 7
3 6
3 11
3 10
3 8
4 5
4 6
4 11
4 9
4 10
4 8
5 12
5 9
5 7
5 6
5 11
5 10
5 8
6 9
6 11
6 10
6 8
7 8
8 10
8 9
9 11
9 10
10 11

Graph 31_sub
12 14
11 15 9 16 13 21 12 7 16 21 3 16 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 3
2 5
6 12
6 8

Graph 32_sub
12 18
19 24 17 10 13 14 15 19 10 21 6 17 
1 3
1 2
2 6
2 10
2 3
3 6
3 5
3 4
4 9
4 8
4 7
5 10
5 6
6 12
6 11
6 10
7 9
8 9

Graph 33_sub
12 13
13 17 21 15 15 14 10 12 21 13 17 11 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 4
2 5
6 12

Graph 13_sub
12 13
21 13 19 19 16 16 10 22 19 9 19 12 
1 5
1 3
1 2
2 6
2 5
2 4
5 6
5 7
6 8
8 12
8 11
8 10
8 9

Graph 35_sub
12 15
22 9 19 16 13 11 10 14 20 15 13 14 
1 5
1 4
1 3
1 2
2 6
3 5
3 4
4 6
4 5
6 8
6 7
7 9
9 12
9 11
9 10

Graph 36_sub
12 15
14 15 11 17 9 14 12 17 15 12 20 15 
1 4
1 3
1 2
2 7
2 6
2 5
2 4
3 6
4 6
5 8
5 6
6 12
6 11
6 10
6 9

Graph 47_sub
12 18
16 7 19 16 16 16 21 14 21 14 18 18 
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 5
4 5
5 9
5 8
5 7
5 6
6 10
6 8
7 12
7 11
8 10

Graph 38_sub
12 13
17 17 4 20 18 8 12 12 11 12 23 17 
1 2
2 4
2 3
3 8
3 7
3 6
3 5
3 4
6 11
6 10
6 9
7 10
11 12

Graph 79_sub
12 18
18 5 15 20 15 17 20 7 21 14 19 11 
1 4
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 9
4 5
4 7
4 6
5 12
5 11
5 8
5 6

Graph 40_sub
12 18
10 11 20 15 16 14 15 12 21 15 10 14 
1 5
1 4
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 9
3 7
3 5
5 8
5 7
7 9
9 10
10 12
10 11

Graph 41_sub
12 12
7 16 16 23 15 21 21 8 15 12 18 24 
1 4
1 3
1 2
2 4
4 5
5 8
5 7
5 6
6 12
6 11
6 10
6 9

Graph 41_sub
12 16
1 13 15 18 24 21 10 18 21 6 11 8 
1 4
1 3
1 2
3 8
3 7
3 6
3 5
5 11
5 10
5 9
5 8
6 12
6 8
6 9
8 10
8 9

Graph 43_sub
12 19
20 16 18 10 19 16 15 9 14 21 14 15 
1 3
1 2
2 10
2 9
2 7
2 6
2 5
2 4
3 10
3 8
4 8
4 5
5 10
5 9
5 8
7 8
9 10
10 12
10 11

Graph 44_sub
12 12
18 5 16 10 10 12 18 12 16 14 5 14 
1 4
1 3
1 2
2 5
2 3
5 7
5 6
6 12
6 11
6 10
6 9
6 8

Graph 38_sub
12 12
13 15 18 6 19 14 9 24 12 10 13 22 
1 3
1 2
2 7
2 6
2 5
2 4
4 11
4 10
4 9
4 8
5 12
8 9

Graph 46_sub
12 12
21 16 12 14 12 18 16 4 17 15 10 16 
1 3
1 2
2 6
2 5
2 4
4 7
4 6
7 12
7 11
7 10
7 9
7 8

Graph 47_sub
12 16
18 21 16 16 19 8 16 7 16 3 14 9 
1 2
2 3
3 8
3 7
3 6
3 5
3 4
4 9
4 8
4 5
5 9
5 8
6 12
6 11
6 10
8 9

Graph 48_sub
12 12
19 4 19 16 19 13 15 15 19 14 11 8 
1 4
1 3
1 2
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5

Graph 49_sub
12 13
23 19 17 14 10 3 17 9 13 11 16 16 
1 4
1 3
1 2
2 7
2 6
2 5
4 5
5 8
7 8
8 9
9 10
10 12
10 11

Graph 23_sub
12 18
18 9 20 10 13 20 11 9 15 10 9 16 
1 2
2 7
2 6
2 5
2 4
2 3
3 4
3 6
3 5
4 6
4 5
5 6
6 8
7 10
7 9
9 12
9 11
9 10

Graph 51_sub
12 25
13 19 9 17 16 20 7 4 18 15 10 14 
1 11
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
3 11
3 10
3 8
3 6
3 4
3 5
4 6
4 11
5 6
5 11
5 10
6 8
6 10
7 12
8 11
10 11

Graph 52_sub
12 21
14 11 17 19 10 23 12 12 8 13 7 15 
1 7
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 4
2 3
2 5
3 6
4 7
4 6
5 7
5 6
6 7
7 10
7 9
9 12
9 11

Graph 53_sub
12 20
17 13 7 16 12 15 18 27 10 12 14 15 
1 3
1 2
2 4
2 3
3 10
3 8
3 7
3 6
3 5
5 7
5 10
5 9
5 6
6 10
6 9
7 10
7 9
8 12
8 11
9 10

Graph 54_sub
12 15
13 17 10 19 19 21 20 11 12 18 15 13 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
3 4
4 12
4 11
4 10
6 9
7 9
8 9

Graph 55_sub
12 12
10 18 16 19 16 15 12 21 22 12 15 11 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
5 10
5 9
9 12
9 11
9 10

Graph 56_sub
12 22
23 17 20 13 7 22 13 7 18 15 12 21 
1 3
1 2
2 10
2 7
2 6
2 5
2 4
2 3
3 11
4 10
4 9
4 8
5 10
6 11
6 8
7 11
8 11
8 10
8 9
9 11
10 11
11 12

Graph 57_sub
12 15
17 10 13 17 20 9 15 21 15 21 26 15 
1 5
1 4
1 3
1 2
2 6
2 5
2 3
3 5
5 8
5 7
5 6
7 10
7 9
9 12
9 11

Graph 49_sub
12 18
15 17 23 19 14 14 16 10 17 8 10 6 
1 5
1 4
1 3
1 2
2 4
2 5
2 3
3 4
3 5
4 9
4 8
4 7
4 6
4 5
7 12
7 11
7 10
7 9

Graph 98_sub
12 14
16 15 14 8 23 18 14 15 25 14 18 19 
1 3
1 2
2 4
2 3
3 6
3 5
3 4
5 6
6 7
7 12
7 11
7 10
7 9
7 8

Graph 60_sub
12 11
15 11 25 22 13 15 7 11 20 7 15 18 
1 3
1 2
3 5
3 4
4 10
4 9
4 8
4 7
4 6
6 12
6 11

Graph 61_sub
12 13
16 13 19 23 12 12 14 19 10 11 18 9 
1 3
1 2
2 4
2 3
3 4
4 5
5 10
5 9
5 8
5 7
5 6
6 12
6 11

Graph 20_sub
12 11
9 18 18 15 16 18 16 18 8 14 8 18 
1 2
2 7
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 8

Graph 63_sub
12 14
10 12 20 18 13 19 13 16 20 12 12 13 
1 3
1 2
2 5
2 4
2 3
3 7
3 6
3 5
6 12
6 11
6 10
6 9
6 8
6 7

Graph 64_sub
12 11
13 11 19 8 10 16 14 12 16 17 22 18 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
5 11
5 10
5 9
9 12

Graph 65_sub
12 14
12 12 11 12 16 11 12 16 18 15 20 21 
1 3
1 2
2 7
2 6
2 5
2 4
4 7
4 6
5 12
5 11
5 10
5 9
5 8
5 7

Graph 66_sub
12 12
20 16 12 17 13 21 12 15 19 12 12 8 
1 2
2 4
2 3
3 9
3 8
3 7
3 6
3 5
5 12
5 11
5 10
5 6

Graph 67_sub
12 13
16 10 21 14 18 15 26 15 19 10 15 20 
1 2
2 7
2 6
2 5
2 4
2 3
3 7
3 5
4 10
4 9
4 8
8 12
8 11

Graph 25_sub
12 19
17 10 13 15 16 17 26 18 9 8 15 8 
1 4
1 3
1 2
2 4
2 3
3 11
3 8
3 7
3 6
3 5
3 4
4 6
5 9
5 8
5 7
6 11
6 10
10 11
11 12

Graph 69_sub
12 11
10 15 8 14 14 9 12 5 19 17 9 13 
1 3
1 2
2 4
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 70_sub
12 11
11 17 18 9 13 14 16 25 13 7 13 18 
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 12
4 11

Graph 71_sub
12 18
11 22 11 9 13 14 19 1 20 18 9 7 
1 7
1 3
1 2
2 7
2 3
3 7
3 4
4 7
4 6
4 5
5 7
5 6
6 7
7 9
7 8
8 12
8 11
8 10

Graph 72_sub
12 16
18 20 11 23 22 18 9 14 20 14 15 4 
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 8
3 6
3 4
3 10
4 12
4 11
4 6

Graph 73_sub
12 12
14 15 13 12 14 19 14 15 12 23 13 10 
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 74_sub
12 14
17 11 11 10 19 14 22 17 16 24 14 24 
1 3
1 2
2 6
2 5
2 4
2 3
3 8
3 7
3 5
7 11
7 10
7 9
9 12
9 10

Graph 75_sub
12 12
19 10 7 17 18 18 10 7 9 8 10 13 
1 4
1 3
1 2
2 6
2 5
4 6
6 12
6 11
6 10
6 9
6 8
6 7

Graph 76_sub
12 18
20 18 20 14 17 10 16 11 11 6 8 25 
1 6
1 5
1 4
1 3
1 2
2 6
3 11
3 10
3 9
3 8
4 7
6 11
6 7
7 11
8 10
9 10
10 11
11 12

Graph 77_sub
12 15
20 11 5 15 22 3 14 9 13 9 19 13 
1 5
1 4
1 3
1 2
2 5
2 4
3 4
4 5
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 78_sub
12 16
14 15 16 10 9 10 10 16 19 10 25 4 
1 5
1 4
1 3
1 2
2 7
2 6
2 5
5 10
5 9
5 8
5 7
5 6
8 11
8 9
9 11
11 12

Graph 79_sub
12 17
14 12 25 18 19 9 13 7 18 10 21 11 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 11
3 10
3 9
3 8
4 6
4 5
4 7
5 7
5 6
8 12

Graph 80_sub
12 14
14 11 16 23 14 21 13 14 17 13 16 21 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
3 5
5 12
5 11
5 10
5 9
5 6
5 8

Graph 81_sub
12 23
8 17 11 8 13 15 23 21 14 25 19 10 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 4
2 5
3 7
4 8
4 7
5 8
6 8
6 7
7 9
8 11
8 10
8 9
10 12

Graph 79_sub
12 27
17 16 13 3 9 13 12 19 18 7 14 9 
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 3
2 6
2 4
3 8
3 7
4 8
4 7
5 7
6 8
6 7
7 8
7 10
7 9
8 12
8 11
8 10
8 9

Graph 83_sub
12 12
16 19 9 15 21 10 20 21 15 21 19 11 
1 2
2 6
2 5
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 5

Graph 24_sub
12 15
11 10 11 19 10 11 3 9 12 15 16 14 
1 3
1 2
2 6
2 5
2 4
2 3
4 8
4 7
4 5
5 7
7 10
7 9
7 8
8 12
8 11

Graph 85_sub
12 21
6 20 11 16 21 11 17 7 18 13 10 8 
1 6
1 5
1 4
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 4
4 5
4 6
5 12
5 11
5 7
7 9
7 8
8 9
8 10
9 10

Graph 86_sub
12 13
20 18 18 22 11 12 14 19 14 28 18 13 
1 2
2 3
3 5
3 4
4 9
4 8
4 7
4 6
6 12
6 11
6 10
6 9
6 8

Graph 87_sub
12 12
19 13 10 12 16 16 6 20 9 14 11 24 
1 2
2 4
2 3
3 6
3 5
3 4
5 12
5 11
5 10
5 9
5 8
5 7

Graph 90_sub
12 16
7 19 9 22 6 16 22 12 8 16 12 20 
1 7
1 6
1 5
1 4
1 3
1 2
2 7
3 10
3 9
3 8
3 7
3 6
4 7
8 10
10 12
10 11

Graph 89_sub
12 17
11 12 12 17 15 15 10 15 19 11 22 11 
1 7
1 4
1 3
1 2
2 6
2 5
2 3
3 5
4 7
5 8
5 7
6 7
7 12
7 11
7 10
7 9
7 8

Graph 90_sub
12 11
21 20 20 6 20 22 16 16 12 17 14 19 
1 2
2 5
2 4
2 3
3 9
3 8
3 7
3 6
6 10
10 12
10 11

Graph 91_sub
12 11
15 9 13 12 11 15 16 14 19 12 15 14 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 92_sub
12 11
20 8 8 10 14 21 12 12 22 6 18 16 
1 4
1 3
1 2
3 6
3 5
5 11
5 10
5 9
5 8
5 7
7 12

Graph 93_sub
12 12
23 11 14 11 15 2 5 10 7 4 17 16 
1 4
1 3
1 2
2 4
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5

Graph 94_sub
12 14
25 22 10 10 16 14 23 13 11 14 24 14 
1 5
1 4
1 3
1 2
2 3
2 4
2 5
3 8
3 7
3 6
6 12
6 11
6 10
6 9

Graph 95_sub
12 18
14 10 9 12 11 16 29 22 11 6 6 17 
1 5
1 4
1 3
1 2
2 6
2 3
2 5
2 4
3 5
3 4
4 8
4 7
4 5
4 6
7 11
7 10
7 9
9 12

Graph 96_sub
12 13
14 13 20 9 18 12 13 7 15 7 15 10 
1 2
2 8
2 7
2 6
2 5
2 4
2 3
4 11
4 10
4 9
4 8
8 12
8 9

Graph 97_sub
12 14
18 9 9 18 22 8 16 25 14 17 15 23 
1 4
1 3
1 2
2 3
4 6
4 5
5 7
6 9
6 8
8 11
8 10
8 9
10 11
11 12

Graph 98_sub
12 11
21 14 9 13 18 13 11 19 9 17 19 16 
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 12

Graph 99_sub
12 13
27 22 9 30 14 17 9 6 23 17 8 16 
1 6
1 5
1 4
1 3
1 2
2 6
3 12
3 11
3 10
3 9
3 8
3 7
3 4

Graph 100_sub
12 29
15 11 16 11 12 12 11 19 13 13 6 19 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 4
2 3
3 6
3 4
3 7
3 8
4 6
4 9
4 8
4 7
5 12
6 8
6 7
7 9
7 8
8 11
8 10

