Graph 1_sub
20 22
18 24 10 20 12 16 17 11 16 18 21 6 11 22 15 9 16 2 9 19 
1 3
1 2
2 4
2 3
3 9
3 8
3 7
3 6
3 5
5 6
6 9
8 13
8 12
8 11
8 10
10 18
10 17
10 16
10 15
10 14
15 20
15 19

Graph 34_sub
20 25
18 24 18 13 11 7 20 10 12 12 13 11 21 17 16 4 16 17 20 22 
1 6
1 5
1 4
1 3
1 2
2 15
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
4 10
8 14
9 15
10 18
10 17
10 16
10 12
12 16
12 15
16 20
16 19

Graph 33_sub
20 35
19 18 11 9 13 6 19 14 11 17 17 22 12 18 14 16 2 15 20 9 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 7
2 5
2 8
2 6
3 12
4 9
5 14
5 12
5 9
8 9
9 13
9 12
11 14
11 12
12 18
12 17
12 16
12 15
12 14
12 13
14 20
14 19
14 18
14 17

Graph 34_sub
20 21
24 14 16 21 7 20 18 21 19 11 11 21 15 13 11 12 12 16 12 20 
1 6
1 5
1 4
1 3
1 2
2 5
3 11
3 10
3 9
3 8
3 7
8 12
8 11
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13

Graph 2_sub
20 19
15 18 5 18 9 23 19 12 18 19 11 11 7 19 10 13 9 11 15 10 
1 4
1 3
1 2
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5

Graph 36_sub
20 19
11 18 22 22 12 21 13 12 12 12 11 20 18 17 24 18 10 6 14 20 
1 2
2 3
3 6
3 5
3 4
4 20
4 19
4 18
4 17
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7

Graph 37_sub
20 22
11 11 6 13 20 19 15 17 9 17 10 8 7 15 2 9 16 14 17 14 
1 4
1 3
1 2
2 17
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
5 18
5 17
5 16
5 15
5 14
14 18
15 16
17 20
17 19

Graph 38_sub
20 21
7 18 13 13 11 16 14 16 11 9 10 11 13 16 15 15 6 24 6 20 
1 3
1 2
3 4
4 9
4 8
4 7
4 6
4 5
5 10
6 10
10 17
10 16
10 15
10 14
10 13
10 12
10 11
11 17
17 19
17 18
18 20

Graph 39_sub
20 29
14 16 10 18 17 17 20 24 10 18 15 21 19 19 11 21 19 10 5 25 
1 3
1 2
2 5
2 4
2 3
3 8
3 7
3 6
3 4
3 5
6 14
6 11
6 10
6 9
6 8
9 19
9 16
9 15
9 14
9 13
9 12
12 14
14 15
15 17
15 16
16 19
16 18
17 20
18 19

Graph 40_sub
20 23
7 1 10 10 11 18 15 14 21 10 17 12 24 5 12 16 18 22 12 17 
1 5
1 4
1 3
1 2
3 11
3 10
3 9
3 8
3 7
3 6
3 5
7 15
7 13
7 12
7 10
13 15
13 14
14 17
14 16
15 19
15 18
16 17
18 20

Graph 41_sub
20 24
17 18 9 13 20 22 19 6 9 21 13 1 16 13 17 15 15 18 3 21 
1 9
1 8
1 6
1 5
1 4
1 3
1 2
2 7
3 9
3 8
5 15
5 14
5 13
5 12
5 11
5 10
8 9
10 18
10 17
10 16
10 13
13 16
16 20
16 19

Graph 33_sub
20 28
19 22 12 12 20 12 18 13 21 14 14 20 12 21 9 11 14 18 13 6 
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 3
2 4
3 8
4 8
5 14
5 8
8 13
8 12
8 10
12 16
12 15
12 14
12 13
15 20
15 19
15 18
15 17
15 16

Graph 43_sub
20 22
26 26 16 19 16 11 14 15 10 20 15 19 21 9 15 20 18 17 15 17 
1 2
2 3
3 5
3 4
4 6
5 14
5 11
5 10
5 9
5 8
5 7
7 13
7 12
10 14
12 13
12 14
13 17
13 16
13 15
15 18
16 20
16 19

Graph 11_sub
20 26
23 15 12 21 20 18 10 9 17 19 20 16 13 8 25 10 18 11 0 5 
1 4
1 3
1 2
2 6
2 5
5 10
5 9
5 8
5 7
7 14
7 13
7 12
7 11
7 8
8 14
9 14
11 15
11 14
11 12
12 14
14 20
14 19
14 18
14 17
14 16
14 15

Graph 45_sub
20 29
12 9 14 13 13 14 12 22 4 21 17 11 13 17 27 5 6 16 13 23 
1 5
1 4
1 3
1 2
2 6
2 4
3 7
3 5
4 8
7 9
7 8
8 10
10 11
11 14
11 13
11 12
12 18
12 16
12 15
12 14
12 13
14 18
14 17
14 16
14 15
15 16
16 18
18 20
18 19

Graph 46_sub
20 20
13 8 4 14 8 12 17 14 19 12 10 8 15 16 19 23 14 15 10 8 
1 4
1 3
1 2
2 7
2 6
2 5
5 8
8 9
9 11
9 10
10 12
12 14
12 13
13 20
13 19
13 18
13 17
13 16
13 15
13 14

Graph 47_sub
20 23
15 20 9 9 12 17 16 15 18 11 11 10 9 11 8 19 8 6 15 16 
1 2
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
4 13
5 17
5 16
5 15
5 14
14 19
14 18
14 17
14 16
15 18
18 20
18 19

Graph 48_sub
20 59
17 26 16 16 24 11 14 13 15 7 12 6 18 19 9 17 17 16 13 13 
1 10
1 9
1 7
1 6
1 5
1 4
1 3
1 2
2 6
2 9
2 8
2 7
2 5
2 4
2 3
3 6
3 5
3 8
3 9
3 7
4 6
4 7
4 5
4 8
4 10
5 6
5 12
5 8
5 10
5 9
5 7
6 20
6 7
6 14
6 9
6 19
6 10
6 15
6 16
6 18
6 13
6 12
6 8
7 10
7 9
7 8
8 9
9 10
9 11
12 14
12 13
13 18
13 17
13 16
13 15
13 14
14 17
15 18
18 19

Graph 49_sub
20 34
14 19 10 17 3 16 14 23 15 8 10 24 6 16 13 24 17 18 21 4 
1 6
1 2
2 8
2 7
2 6
2 5
2 4
2 3
3 7
4 9
4 8
4 7
5 6
6 13
6 12
6 11
6 10
7 17
7 16
7 15
7 14
7 9
8 9
10 13
10 11
10 12
11 12
11 13
12 13
14 18
14 16
16 20
16 19
16 18

Graph 50_sub
20 30
10 3 10 8 4 10 10 15 11 17 7 12 18 9 16 17 9 9 19 23 
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 6
3 4
5 8
7 16
7 11
7 8
8 9
9 10
10 19
10 13
10 12
10 11
11 15
11 14
11 13
14 17
14 16
14 15
16 19
16 18
18 19
19 20

Graph 8_sub
20 25
18 20 14 9 8 13 23 14 15 20 7 9 20 20 21 7 14 11 16 18 
1 3
1 2
2 4
2 3
3 4
4 10
4 9
4 8
4 7
4 6
4 5
5 10
6 10
8 12
8 11
9 14
9 13
11 12
13 14
14 16
14 15
15 20
15 19
15 18
15 17

Graph 52_sub
20 27
19 16 12 10 16 17 19 12 11 19 10 17 5 17 17 8 23 14 4 15 
1 3
1 2
2 5
2 4
2 3
3 5
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5
6 7
6 12
7 17
7 16
7 15
7 8
15 19
15 18
16 20
18 19

Graph 53_sub
20 30
16 8 14 17 9 15 17 17 13 10 12 23 8 28 11 7 15 22 16 24 
1 6
1 5
1 4
1 3
1 2
2 7
2 3
2 4
2 5
2 6
3 7
5 7
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 20
8 19
8 15
8 12
8 16
8 17
8 13

Graph 54_sub
20 30
17 16 19 21 10 20 10 10 15 11 3 18 20 16 11 11 18 9 19 20 
1 6
1 5
1 4
1 3
1 2
2 7
2 4
3 16
3 9
4 16
4 9
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 14
8 12
8 10
8 11
9 17
9 16
9 15
9 12
15 18
16 20
16 19
17 18

Graph 55_sub
20 23
10 11 15 13 6 15 13 16 18 18 15 16 12 15 13 19 20 21 4 16 
1 5
1 4
1 3
1 2
2 7
2 6
2 3
5 6
6 9
6 8
8 12
8 11
8 10
10 16
10 15
10 14
10 13
14 15
16 19
16 18
16 17
17 20
17 19

Graph 50_sub
20 29
19 18 15 12 6 10 18 3 17 19 18 15 7 9 9 16 13 20 22 10 
1 4
1 5
1 3
1 2
2 5
2 4
2 3
3 4
3 5
4 6
6 12
6 11
6 10
6 9
6 8
6 7
7 13
8 20
8 12
9 14
13 16
13 15
13 14
14 17
14 15
14 16
15 16
17 19
17 18

Graph 60_sub
20 29
15 17 13 20 11 21 17 14 16 16 16 13 20 13 14 20 7 17 6 21 
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 11
4 10
5 11
5 10
10 12
10 11
11 12
12 16
12 15
12 14
12 13
13 19
13 18
13 17
13 14
13 16
14 17
17 20
17 19
17 18

Graph 58_sub
20 38
18 4 9 15 4 17 5 9 20 12 11 19 20 13 8 11 8 17 14 11 
1 6
1 5
1 4
1 3
1 2
2 8
2 6
2 5
2 4
2 3
3 7
3 6
3 5
3 4
4 7
5 10
5 9
5 8
5 7
6 8
6 7
7 8
9 14
9 13
9 12
9 11
9 10
10 12
11 12
11 15
11 13
11 14
13 17
13 16
14 16
17 18
18 20
18 19

Graph 81_sub
20 26
0 15 11 19 11 12 5 17 17 17 14 10 18 20 18 6 9 26 19 19 
1 4
1 3
1 2
2 12
2 8
2 7
2 6
2 5
4 6
5 14
5 12
5 11
5 10
5 9
5 8
8 20
8 12
8 15
9 14
9 13
9 10
12 19
13 15
15 17
15 16
17 18

Graph 31_sub
20 37
19 19 13 2 9 12 15 20 6 13 14 10 18 12 11 20 19 15 25 17 
1 4
1 3
1 2
2 16
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 16
4 11
4 5
5 11
5 6
6 16
6 13
6 12
6 11
10 19
10 18
10 16
12 19
12 16
12 15
12 14
12 13
13 19
13 18
13 16
14 16
15 18
16 18
16 17
18 19
19 20

Graph 61_sub
20 28
19 23 3 15 25 12 11 18 13 13 9 22 17 4 12 12 14 13 21 8 
1 6
1 4
1 3
1 2
2 3
2 5
3 7
3 5
4 6
4 5
5 6
7 10
7 9
7 8
8 11
8 10
9 11
10 11
11 13
11 12
12 16
12 15
12 14
14 16
15 17
17 20
17 19
17 18

Graph 62_sub
20 21
17 29 21 14 13 10 14 12 17 22 16 23 5 18 15 24 10 13 19 16 
1 4
1 3
1 2
2 4
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
6 18
6 17
6 16
6 15
6 10
15 20
15 19

Graph 89_sub
20 23
12 15 14 19 12 11 13 17 10 19 11 5 17 13 9 3 12 13 20 11 
1 5
1 4
1 3
1 2
2 5
5 10
5 9
5 8
5 7
5 6
6 9
7 12
7 11
7 10
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13
11 12

Graph 64_sub
20 22
13 21 9 18 10 14 9 16 19 11 12 25 11 13 18 11 21 19 17 22 
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
4 14
4 13
4 12
4 10
10 14
12 17
12 16
12 15
12 14
14 19
14 18
18 20

Graph 65_sub
20 36
10 13 21 13 19 18 16 10 20 5 8 7 10 14 14 17 16 20 15 18 
1 4
1 3
1 2
2 10
2 7
2 6
2 5
2 3
3 10
3 5
4 8
4 5
5 10
5 9
5 8
5 6
6 10
6 8
8 10
9 12
9 11
11 13
11 12
13 17
13 16
13 15
13 14
14 15
14 18
14 16
14 17
15 19
15 16
15 17
16 18
19 20

Graph 66_sub
20 21
11 19 14 22 25 9 10 13 15 13 8 12 21 17 19 16 13 16 17 10 
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
6 11
6 10
8 12
11 13
11 12
12 16
12 15
12 14
14 20
14 19
14 18
14 17

Graph 67_sub
20 30
8 20 16 11 23 10 15 15 17 12 10 24 19 19 17 11 18 14 15 17 
1 2
2 14
2 13
2 11
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 10
4 14
4 13
4 12
4 11
4 9
5 11
9 13
9 11
11 14
11 13
11 12
13 14
14 15
15 18
15 17
15 16
17 20
17 19

Graph 68_sub
20 23
13 16 13 18 15 16 10 15 10 18 17 7 6 18 19 15 13 11 12 14 
1 4
1 3
1 2
2 4
3 15
3 8
3 7
3 6
3 5
6 12
6 11
6 10
6 9
9 10
9 13
10 12
10 15
10 14
12 19
12 18
12 17
15 16
17 20

Graph 69_sub
20 31
16 6 14 9 12 12 18 10 19 14 9 19 13 16 22 10 6 14 11 13 
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 8
4 6
5 7
6 9
8 13
8 12
8 11
8 10
8 9
10 16
10 15
10 14
10 13
10 11
14 16
16 19
16 18
16 17
17 20
17 18
17 19

Graph 70_sub
20 20
9 13 18 11 13 17 10 11 9 16 24 18 13 15 13 15 12 19 17 17 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 17
2 16
2 15
2 14
2 13
2 12
2 11
11 18
11 17
12 20
18 19

Graph 71_sub
20 22
10 13 17 17 13 7 26 15 20 20 10 20 15 9 17 11 15 2 10 15 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 13
2 12
6 16
8 12
12 15
12 14
14 18
14 17
14 16
17 19
17 18
19 20

Graph 72_sub
20 49
18 20 22 11 15 24 18 23 14 14 15 4 9 20 4 19 16 9 16 10 
1 2
2 10
2 9
2 18
2 8
2 7
2 6
2 5
2 4
2 3
3 9
3 6
3 5
4 16
4 10
4 9
4 8
4 7
4 5
5 20
5 7
5 19
5 6
5 10
5 9
5 17
5 18
5 16
5 13
5 8
7 13
7 11
7 8
8 13
8 12
8 11
9 14
9 10
9 16
10 18
10 14
12 13
13 15
13 14
14 17
14 16
15 18
16 18
17 19

Graph 73_sub
20 24
21 15 13 15 17 14 10 19 14 10 19 12 19 13 23 8 18 17 23 14 
1 3
1 2
3 6
3 5
3 4
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 5
7 19
7 18
7 17
12 18
17 19
17 18
18 20
18 19

Graph 74_sub
20 28
10 7 13 14 22 19 11 16 12 19 11 14 19 17 11 22 10 13 16 24 
1 3
1 2
2 3
3 5
3 4
4 9
4 8
4 7
4 6
6 9
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
10 17
11 19
11 12
11 18
12 19
16 19
17 19
19 20

Graph 12_sub
20 37
12 14 8 18 7 20 16 19 20 6 11 17 20 16 17 14 20 15 16 17 
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 3
2 4
2 5
6 17
6 16
6 8
6 11
6 14
7 20
7 19
7 18
7 12
7 13
8 17
8 16
10 16
11 17
14 17
14 16
15 17
15 16
16 17

Graph 76_sub
20 27
19 9 21 25 13 16 18 8 14 18 20 19 8 20 6 11 16 10 18 17 
1 6
1 5
1 4
1 3
1 2
2 3
2 5
3 8
3 7
3 5
3 6
3 4
8 10
8 9
9 13
9 12
9 11
11 16
11 15
11 14
11 13
13 20
13 19
13 18
13 17
13 14
13 15

Graph 77_sub
20 25
19 16 12 10 9 9 14 13 20 6 15 15 3 13 12 6 13 5 7 17 
1 5
1 4
1 3
1 2
2 6
2 5
2 4
3 11
3 10
3 9
3 8
3 7
7 14
7 13
7 12
7 11
11 15
11 12
11 13
12 15
15 18
15 17
15 16
16 20
16 19

Graph 78_sub
20 34
19 9 14 10 10 16 15 14 10 10 16 25 18 17 11 6 6 11 16 12 
1 8
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 7
3 5
3 11
3 10
3 4
4 7
4 5
5 7
5 9
6 12
6 9
8 17
8 16
8 9
9 15
9 13
10 11
12 15
12 14
12 13
13 15
16 20
16 19
16 18
16 17

Graph 9_sub
20 27
19 14 18 16 16 14 21 15 13 17 15 19 18 17 13 13 7 21 10 19 
1 3
1 2
2 5
2 4
2 3
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
6 19
6 18
6 14
7 9
10 13
10 11
11 20
11 13
18 19

Graph 80_sub
20 34
16 21 22 10 21 12 10 12 16 19 13 18 19 15 8 14 19 21 12 21 
1 5
1 4
1 3
1 2
2 11
2 9
2 8
2 7
2 6
2 3
2 5
3 11
3 13
3 10
3 6
4 15
5 11
6 12
6 11
6 10
6 9
6 8
7 15
8 9
9 11
9 10
10 14
10 13
11 16
11 15
15 20
15 19
15 18
15 17

Graph 78_sub
20 26
4 25 10 18 16 11 9 19 10 14 14 19 17 6 6 18 16 11 12 24 
1 4
1 3
1 2
2 5
2 4
2 3
3 8
3 6
4 6
5 7
7 11
7 10
7 9
7 8
8 10
9 13
9 12
10 15
10 14
14 19
14 18
14 17
14 16
16 20
16 19
16 17

Graph 82_sub
20 21
16 13 17 16 11 16 13 14 17 19 19 15 20 24 19 15 10 13 20 11 
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
10 20
10 12

Graph 83_sub
20 28
13 21 6 18 14 10 7 13 13 11 15 13 10 12 22 12 16 23 14 15 
1 6
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
3 6
4 8
6 9
9 13
9 12
9 11
9 10
10 13
10 12
11 17
11 16
11 15
11 14
12 13
14 17
15 18
17 19
17 18
18 20

Graph 84_sub
20 25
13 21 22 15 15 15 15 21 13 19 14 17 11 11 21 18 20 14 9 13 
1 3
1 2
2 4
2 3
3 4
4 7
4 6
4 5
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
8 20
8 12
8 13
8 18
8 10

Graph 67_sub
20 23
3 19 20 15 16 15 15 27 19 17 23 14 16 16 18 3 10 8 19 13 
1 4
1 3
1 2
2 6
2 5
2 4
2 3
3 4
4 12
4 11
4 10
4 9
4 8
4 7
4 6
