Graph 1_sub
7 15 18 14 17 21 22 19 20 17 23 9 14 19 15 3 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
6 11
6 10
7 13
7 12
7 9
9 12
12 16
12 15
12 14

Graph 14_sub
16 18
11 16 11 5 6 11 13 10 13 16 15 0 19 8 12 16 
1 4
1 3
1 2
2 3
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
6 14
6 13
6 12
12 16
12 15
12 13

Graph 15_sub
16 24
10 14 15 14 14 17 14 16 10 9 12 15 16 21 6 14 
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 4
2 10
2 9
2 5
2 3
2 7
2 11
4 13
13 16
13 15
13 14

Graph 16_sub
16 21
17 12 17 12 13 10 16 16 11 11 5 20 9 6 12 23 
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 6
3 5
3 4
6 10
6 9
6 8
6 7
7 13
7 12
7 11
11 16
11 15
11 14
11 12

Graph 17_sub
16 17
12 6 12 18 3 15 19 22 21 21 19 21 18 11 9 23 
1 2
2 5
2 4
2 3
3 5
3 4
4 9
4 8
4 7
4 6
6 16
6 15
6 14
6 13
6 12
6 11
6 10

Graph 18_sub
16 15
14 19 16 16 20 6 11 15 14 15 14 6 21 1 11 10 
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 19_sub
16 21
13 15 10 14 12 19 13 10 11 11 13 13 9 12 13 20 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 10
4 7
5 12
6 15
6 14
6 13
6 7
7 10
10 11
13 14
14 15
15 16

Graph 20_sub
16 16
15 19 18 16 11 19 28 6 21 18 17 18 18 13 18 7 
1 3
1 2
2 3
3 4
4 5
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6

Graph 21_sub
16 15
8 13 22 15 7 6 11 7 16 9 16 18 7 7 12 8 
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 22_sub
16 17
13 24 23 19 19 18 4 11 13 11 12 16 8 16 17 6 
1 5
1 4
1 3
1 2
2 3
4 7
4 6
6 7
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8

Graph 23_sub
16 24
17 8 20 9 16 18 16 20 13 11 10 14 9 11 15 15 
1 3
1 2
2 3
3 9
3 8
3 7
3 6
3 5
3 4
4 9
4 6
4 8
6 9
8 9
9 12
9 11
9 10
11 15
11 14
11 13
11 12
13 16
13 15
13 14

Graph 24_sub
16 17
12 14 11 20 18 14 11 23 9 11 16 18 14 15 5 11 
1 3
1 2
2 4
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
4 5
6 10
11 14
14 16
14 15

Graph 25_sub
16 21
8 17 20 12 8 11 13 16 12 14 17 21 13 14 18 14 
1 3
1 2
2 4
2 3
4 8
4 7
4 6
4 5
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 6
8 10
9 12
10 16
10 15
10 14

Graph 26_sub
16 19
8 15 15 16 16 21 26 7 10 17 16 13 18 20 19 15 
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
3 6
5 10
6 15
6 8
6 12
15 16

Graph 27_sub
16 15
13 26 16 20 4 4 11 9 10 16 10 14 20 9 14 21 
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 16
3 15

Graph 28_sub
16 19
10 14 16 15 16 11 10 12 8 21 15 14 20 12 12 16 
1 5
1 4
1 3
1 2
2 4
2 3
3 4
4 6
4 5
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8
6 7

Graph 29_sub
16 23
14 27 18 14 14 22 10 19 13 9 16 14 10 17 19 20 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
3 4
4 5
4 6
5 9
5 8
8 11
8 10
8 9
9 13
9 12
9 10
10 11
12 16
12 15
12 14
12 13

Graph 30_sub
16 58
17 26 18 8 16 14 12 19 12 17 13 16 15 19 12 11 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 4
2 5
2 8
2 9
2 6
2 10
2 3
3 11
3 4
3 5
3 8
3 9
3 7
3 6
3 10
4 6
4 5
4 8
4 9
4 7
4 10
5 11
5 8
5 9
5 7
5 6
5 10
6 9
6 11
6 8
6 7
6 10
7 9
7 11
7 8
7 10
8 9
8 11
8 10
9 14
9 13
9 12
9 11
9 10
13 15
13 14
14 16

Graph 31_sub
16 30
6 16 0 14 14 15 16 21 15 9 13 10 9 11 4 9 
1 6
1 5
1 4
1 3
1 2
2 3
2 4
2 5
2 6
3 4
3 5
3 6
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 5
4 6
8 9
8 10
9 16
9 14
9 15
9 12
9 13

Graph 32_sub
16 21
10 13 19 20 22 14 14 12 6 9 7 5 14 8 12 8 
1 5
1 4
1 3
1 2
2 7
2 6
2 4
2 3
6 10
6 9
6 8
7 16
7 15
8 10
9 11
9 10
11 14
11 13
11 12
12 13
12 14

Graph 33_sub
16 21
17 21 9 19 19 11 7 11 15 23 15 9 7 15 14 14 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 7
2 8
2 4
2 5
2 3
2 6

Graph 34_sub
16 16
7 4 24 17 14 13 16 8 10 11 9 17 11 16 20 18 
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3

Graph 35_sub
16 21
9 9 16 23 7 0 11 14 19 16 7 18 20 20 11 15 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 3
2 4
2 5
8 9
10 13
10 12
10 11
11 13
12 13
13 16
13 15
13 14

Graph 36_sub
16 16
8 9 22 14 17 17 19 12 14 17 10 8 13 20 13 8 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
6 16
6 15
6 14
6 13
6 12

Graph 37_sub
16 17
17 17 24 8 16 11 15 15 15 15 24 12 8 5 20 17 
1 6
1 5
1 4
1 3
1 2
2 8
2 7
4 7
7 10
7 9
7 8
9 16
9 15
9 14
9 13
9 12
9 11

Graph 38_sub
16 19
20 16 14 11 14 17 0 18 17 12 15 9 18 10 13 11 
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 10
3 9
3 6
4 16
4 15
4 14
4 13
4 12
4 11
4 6
4 8

Graph 39_sub
16 18
18 13 21 17 17 16 9 14 16 11 15 8 17 6 11 7 
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 4
2 3
6 16
6 15
6 14
6 13
6 12
6 10

Graph 40_sub
16 44
21 10 17 17 12 4 13 16 14 16 2 1 22 12 11 14 
1 13
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 4
2 13
2 12
2 11
2 5
2 7
2 6
2 3
2 8
3 14
3 5
3 7
3 9
3 6
3 4
3 8
3 13
3 11
4 15
4 9
4 8
4 10
4 13
4 12
4 11
5 13
7 13
7 11
9 14
9 11
10 11
11 13
13 14
15 16

Graph 41_sub
16 28
5 7 10 16 8 22 18 9 10 20 19 3 16 16 20 12 
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 3
2 5
2 4
3 9
3 8
3 7
4 9
4 7
5 13
5 8
5 7
7 9
7 8
9 12
9 11
11 13
13 16
13 15
13 14

Graph 42_sub
16 17
10 18 14 16 15 23 0 5 18 14 18 16 6 12 0 18 
1 2
2 4
2 3
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
5 13
5 6
6 15
6 14
14 16

Graph 43_sub
16 17
21 16 20 17 7 15 18 21 9 1 11 16 14 11 13 19 
1 3
1 2
2 3
3 4
4 6
4 5
5 9
5 8
5 7
7 9
8 16
8 15
8 14
8 13
8 12
8 11
8 10

Graph 44_sub
16 18
13 5 10 20 17 14 13 17 12 14 13 6 19 11 13 22 
1 2
2 6
2 5
2 4
2 3
4 10
4 9
4 8
4 7
5 7
6 7
7 16
7 15
7 14
7 13
7 12
7 11
7 9

Graph 14_sub
16 17
24 17 17 19 12 12 14 22 16 11 13 6 12 11 19 16 
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 12
4 11
11 12
11 15
11 14
11 13
12 16
13 15

Graph 46_sub
16 22
18 11 16 19 14 13 13 13 11 15 14 12 10 8 16 9 
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 3
2 5
2 6
7 8
10 16
10 15
10 13
10 12
10 11

Graph 47_sub
16 15
11 14 6 15 12 16 21 16 13 18 8 19 17 21 7 22 
1 16
1 15
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2

Graph 48_sub
16 21
11 16 9 23 19 20 19 14 13 13 24 26 1 20 19 11 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 11
2 6
2 7
2 8
2 4
2 3
2 9

Graph 49_sub
16 21
24 20 19 18 24 8 19 14 23 13 0 11 22 14 5 19 
1 6
1 5
1 4
1 3
1 2
2 6
2 5
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
3 4
7 16
7 15
7 14
7 13
7 11

Graph 50_sub
16 22
11 10 24 8 13 13 13 13 10 6 11 10 26 15 14 15 
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 5
2 3
3 8
5 8
8 16
8 15
8 14
8 13
8 12
8 9
8 11
8 10

Graph 51_sub
16 37
12 10 14 14 13 13 19 10 11 18 13 19 7 20 18 19 
1 2
2 6
2 5
2 4
2 3
3 7
3 6
3 5
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 14
8 11
8 9
8 13
8 10
8 12
9 10
9 13
9 14
9 11
9 12
10 13
10 14
10 11
10 12
11 13
11 12
12 13
12 14
13 14
15 16

Graph 52_sub
16 31
12 14 10 21 16 10 12 11 17 19 0 12 13 18 16 15 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 4
2 5
2 3
2 10
2 7
3 13
3 12
3 5
3 8
3 4
3 7
4 16
4 15
4 5
4 8
4 6
4 10
4 7
12 14
12 13
13 14

Graph 53_sub
16 24
17 13 10 13 17 12 1 15 17 10 18 12 14 15 14 13 
1 3
1 2
2 3
3 6
3 5
3 4
4 12
4 11
4 10
4 9
4 8
4 7
7 9
7 11
7 8
8 12
8 11
8 9
9 12
9 11
10 16
10 15
10 14
10 13

Graph 54_sub
16 36
21 16 16 9 10 16 20 11 18 15 15 17 16 19 18 20 
1 14
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 3
2 14
2 10
2 5
2 4
3 12
3 14
3 10
3 5
3 4
3 15
4 5
4 12
4 14
4 15
5 10
6 16
6 9
6 7
6 11
12 15
14 15

Graph 55_sub
16 17
15 14 10 20 20 16 6 7 20 23 4 11 11 13 18 15 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 12
2 11
2 10
2 3
2 8
10 16

Graph 56_sub
16 16
15 18 17 19 16 17 16 23 3 11 19 14 20 20 17 10 
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 16
4 15
4 14
4 13
4 12

Graph 57_sub
16 21
9 21 15 22 16 15 13 16 17 12 19 12 11 26 19 14 
1 6
1 5
1 4
1 3
1 2
2 3
3 8
3 7
3 4
7 13
7 12
7 11
7 10
7 9
9 14
9 13
9 10
9 11
13 14
14 16
14 15

Graph 58_sub
16 21
19 20 12 14 19 19 18 8 9 18 21 15 8 12 22 12 
1 7
1 6
1 5
1 4
1 3
1 2
2 4
2 6
3 7
3 5
4 6
5 7
7 11
7 10
7 9
7 8
8 16
8 15
8 14
8 13
8 12

Graph 59_sub
16 23
20 15 18 6 20 12 14 20 16 6 16 12 15 13 9 12 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 7
3 15
3 14
3 13
3 12
3 11
3 10
3 5
3 4
3 7
5 10
7 10
10 16
10 11

Graph 60_sub
16 18
20 17 13 13 21 15 7 16 9 21 8 15 11 21 20 14 
1 2
2 5
2 4
2 3
3 7
3 6
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8
6 7
8 16
8 12
8 11

Graph 100_sub
16 17
16 6 9 13 22 26 17 21 17 22 9 7 18 24 14 11 
1 4
1 3
1 2
2 4
3 4
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 62_sub
16 19
16 12 8 19 4 14 15 19 18 13 13 23 29 15 10 15 
1 2
2 4
2 3
3 4
4 10
4 9
4 8
4 7
4 6
4 5
5 15
5 14
5 13
5 12
5 11
5 6
11 16
11 14
11 15

Graph 63_sub
16 18
13 9 10 12 18 17 20 0 14 12 6 24 16 23 12 9 
1 4
1 3
1 2
2 5
2 4
3 5
4 5
5 7
5 6
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8

Graph 64_sub
16 22
11 16 16 11 20 20 14 16 23 12 11 14 10 20 9 20 
1 4
1 3
1 2
2 7
2 6
2 5
5 10
5 9
5 8
5 7
7 14
7 12
7 8
8 12
8 11
12 15
12 14
12 13
13 14
13 15
14 16
14 15

Graph 65_sub
16 24
16 16 10 17 13 16 7 16 13 18 5 12 13 17 15 14 
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
3 14
3 13
3 12
4 11
6 9
8 10
8 9
9 11
9 10
12 14
12 13
13 14
14 16
14 15

Graph 66_sub
16 20
20 14 10 15 19 17 18 18 19 12 11 18 8 10 20 15 
1 7
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 3
3 12
3 11
3 10
3 9
4 7
5 7
6 8
9 16
9 15
9 14
9 13

Graph 67_sub
16 19
14 11 10 28 16 23 10 16 8 3 6 26 17 16 16 27 
1 2
2 4
2 3
3 7
3 6
3 5
5 14
5 13
5 12
5 11
5 10
5 9
5 8
8 14
8 11
8 13
9 16
9 15
9 12

Graph 68_sub
16 29
12 11 15 21 16 17 16 16 13 13 10 13 21 17 21 14 
1 8
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 3
2 5
2 4
2 6
3 16
3 15
3 14
3 13
3 12
3 5
3 6
3 8
4 8
7 11
7 9
7 10
9 11
9 10

Graph 69_sub
16 22
21 19 8 6 15 14 10 17 13 18 5 10 9 12 17 14 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 5
2 7
2 6
2 4
2 8
9 12
9 11
9 10
10 16
10 15
10 14
10 13
10 11

Graph 70_sub
16 21
7 12 18 15 25 12 17 13 19 21 0 11 18 22 9 18 
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 3
2 4
3 6
4 6
5 6
8 16
8 15
8 14
8 13
8 12
8 11
8 10
8 9

Graph 71_sub
16 26
21 17 1 17 11 20 20 13 19 17 15 2 15 7 9 13 
1 5
1 4
1 3
1 2
2 5
2 4
3 6
3 5
3 4
4 9
4 8
4 7
4 6
4 5
6 10
6 9
7 14
7 13
7 12
7 11
7 8
9 10
11 14
12 16
12 15
12 14

Graph 72_sub
16 25
9 14 21 11 21 4 22 27 14 22 15 15 24 15 20 12 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 6
2 4
4 11
6 11
7 13
10 12
10 11
11 12
12 13
13 16
13 15
13 14

Graph 73_sub
16 22
8 22 12 19 17 15 12 10 17 13 19 10 12 10 22 14 
1 3
1 2
2 5
2 4
2 3
3 8
3 6
3 5
4 5
5 8
5 7
5 6
6 9
6 8
7 8
8 16
8 15
8 14
8 13
8 12
8 11
8 10

Graph 74_sub
16 17
15 11 12 22 13 14 0 5 19 14 13 6 21 11 25 11 
1 4
1 3
1 2
2 3
2 4
4 10
4 9
4 8
4 7
4 6
4 5
5 16
5 15
5 14
5 13
5 12
5 11

Graph 75_sub
16 18
16 24 19 0 17 8 8 10 10 8 3 6 7 16 13 12 
1 2
2 4
2 3
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 6
3 5
5 16
5 15
5 6
5 9
5 14

Graph 76_sub
16 22
16 18 7 12 20 17 18 1 15 19 8 26 20 18 16 18 
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 11
3 9
3 4
4 11
4 9
5 15
5 14
5 13
5 12
9 11
12 16
12 15

Graph 77_sub
16 16
23 23 6 28 23 9 12 14 23 18 18 15 17 8 12 11 
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
7 13
7 12
7 11
7 10
11 14
14 15
15 16

Graph 78_sub
4 4
10 23 20 12 
1 2
2 4
2 3
3 4

Graph 79_sub
16 16
7 18 15 14 14 14 21 4 24 12 14 8 14 7 18 22 
1 2
2 3
3 4
4 6
4 5
5 10
5 9
5 8
5 7
7 14
7 13
7 12
7 11
12 16
12 15
12 13

Graph 80_sub
16 16
5 19 14 19 14 22 22 12 18 16 8 13 19 19 25 10 
1 4
1 3
1 2
2 6
2 5
2 4
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7

Graph 81_sub
16 18
14 17 5 13 17 6 15 18 5 17 18 9 8 14 17 11 
1 2
2 4
2 3
3 6
3 5
5 9
5 8
5 7
7 9
7 8
8 10
8 9
9 16
9 15
9 14
9 13
9 12
9 11

Graph 82_sub
16 29
17 13 19 18 10 17 15 13 17 11 9 19 10 20 10 5 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 11
2 10
2 5
2 3
2 9
2 8
2 7
2 4
3 13
3 12
3 5
3 9
3 8
3 7
3 10
3 11
9 11
12 16
12 15
12 14
12 13

Graph 83_sub
16 19
19 15 11 9 16 11 8 16 14 6 20 15 10 10 6 21 
1 4
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
4 12
5 13
5 12
5 9
5 8
12 16
12 15
12 14

Graph 84_sub
16 15
9 17 9 11 11 10 10 15 13 21 17 22 16 14 9 9 
1 2
2 4
2 3
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 85_sub
16 23
15 10 7 13 11 16 11 19 4 19 0 21 8 17 11 14 
1 4
1 3
1 2
2 7
2 6
2 5
2 3
2 4
5 10
5 9
5 8
7 11
7 8
8 13
8 12
8 11
8 9
8 10
9 11
11 16
11 15
11 14
11 12

Graph 86_sub
16 26
16 18 12 12 13 21 17 17 19 6 21 19 17 13 5 15 
1 4
1 3
1 2
2 4
2 3
3 4
4 10
4 9
4 8
4 7
4 6
4 5
5 13
5 12
5 11
5 7
5 6
5 10
7 12
7 11
9 12
10 12
11 14
11 12
12 16
14 15

Graph 87_sub
16 16
9 15 16 13 12 10 12 11 19 20 19 6 14 10 12 29 
1 2
2 5
2 4
2 3
3 5
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6

Graph 88_sub
16 26
15 18 11 16 14 14 8 18 16 17 20 14 25 22 28 18 
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 5
4 6
4 7
5 10
5 9
5 8
5 6
5 7
9 13
9 12
9 11
10 16
10 15
10 14
11 13
11 12
12 13

Graph 89_sub
16 27
23 12 11 20 16 16 15 11 13 12 19 27 10 10 10 18 
1 6
1 5
1 4
1 3
1 2
3 8
3 7
3 6
6 13
6 12
6 9
6 7
7 8
8 11
8 10
8 9
9 14
9 13
9 12
9 11
10 15
11 12
12 13
12 14
13 15
13 14
15 16

Graph 90_sub
16 18
6 9 13 11 12 19 26 12 9 21 6 13 21 22 19 16 
1 2
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 5
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8

Graph 91_sub
16 15
21 14 13 18 12 19 13 12 18 15 9 20 16 15 12 14 
1 2
2 7
2 6
2 5
2 4
2 3
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8

Graph 92_sub
16 18
17 19 19 12 25 14 9 14 20 17 9 15 21 19 0 12 
1 5
1 4
1 3
1 2
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
6 15
6 14
6 13
6 12
13 16
13 15

Graph 93_sub
16 22
7 19 10 24 19 9 20 15 8 12 10 8 20 21 19 11 
1 4
1 3
1 2
2 7
2 6
2 5
2 3
2 4
3 5
6 13
6 12
6 11
6 10
6 9
6 8
8 16
8 15
8 14
8 9
8 11
8 12
8 10

Graph 94_sub
16 18
15 16 17 25 14 18 23 16 14 13 14 14 12 19 24 11 
1 3
1 2
2 3
3 6
3 5
3 4
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
4 5

Graph 95_sub
16 21
23 11 6 21 16 18 10 22 16 17 20 17 23 12 17 19 
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 3
5 6
5 11
5 7
5 8
6 16
6 15
6 11

Graph 96_sub
16 21
24 15 7 14 11 18 9 14 13 18 6 13 14 10 14 13 
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 16
2 15
2 14
2 13
2 12
2 5
2 6
2 7
2 8
2 10
2 11

Graph 97_sub
16 22
25 14 18 12 20 6 13 13 14 8 9 19 19 16 22 16 
1 5
1 4
1 3
1 2
2 4
3 7
3 6
4 14
4 5
6 9
6 8
7 13
7 12
7 11
7 10
8 9
10 13
10 11
11 13
12 13
14 16
14 15

Graph 98_sub
16 19
15 20 11 22 22 8 21 21 12 17 16 17 19 14 13 11 
1 2
2 3
3 5
3 4
4 9
4 8
4 7
4 6
4 5
6 11
6 10
7 12
7 9
9 16
10 11
12 15
12 14
12 13
13 15

Graph 99_sub
16 19
12 19 17 19 12 30 11 12 11 7 15 14 14 15 17 18 
1 4
1 3
1 2
2 4
3 10
3 9
3 8
3 7
3 6
3 5
5 16
5 15
5 14
5 13
5 12
5 11
5 7
5 8
5 6

Graph 100_sub
16 36
19 19 19 16 23 13 23 18 18 16 15 11 14 11 9 16 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 3
2 4
2 6
2 7
2 5
3 4
3 6
3 7
3 5
3 8
4 9
4 6
4 7
4 5
4 8
5 14
5 13
5 12
5 6
5 7
5 8
6 8
9 11
9 10
10 11
12 16
12 15
12 14

