Graph 1_sub
10 9 9 14 9 7 14 20 15 19 21 11 16 14 12 25 15 18 18 9 20 15 18 17 
1 3
1 2
2 6
2 5
2 4
2 3
3 17
3 16
3 11
3 9
4 8
4 7
4 6
5 17
6 10
6 9
6 7
8 16
9 15
9 14
9 13
9 12
9 11
10 20
10 16
11 16
16 19
16 18
16 17
17 23
17 22
17 21
17 20
20 24

Graph 9_sub
24 32
13 19 8 13 19 22 15 19 19 10 9 15 21 10 9 16 12 16 18 8 13 4 16 11 
1 4
1 3
1 2
2 9
2 8
2 7
2 6
2 5
2 3
6 12
6 11
6 10
6 7
9 11
10 11
10 18
10 17
10 16
10 15
10 14
10 13
11 24
11 23
11 22
11 21
11 20
11 12
13 14
14 19
15 16
15 18
16 18

Graph 10_sub
24 25
22 13 3 16 11 10 12 15 17 9 16 24 21 12 29 9 14 13 23 11 5 19 6 24 
1 2
2 4
2 3
3 4
4 8
4 7
4 6
4 5
5 10
5 9
7 17
10 16
10 15
10 14
10 13
10 12
10 11
11 21
11 20
11 19
11 18
11 17
17 24
17 23
17 22

Graph 11_sub
24 27
12 19 20 12 18 9 5 16 12 9 18 23 14 13 12 1 10 3 9 23 10 12 12 10 
1 5
1 4
1 3
1 2
4 9
4 8
4 7
4 6
4 5
6 12
6 11
6 10
6 8
6 9
10 13
11 15
11 14
12 13
14 17
14 16
16 24
16 23
16 22
16 21
16 20
16 19
16 18

Graph 12_sub
24 45
18 20 18 13 18 13 14 15 25 16 9 5 22 15 16 8 17 16 17 21 10 16 16 8 
1 5
1 4
1 3
1 2
2 6
2 5
2 3
4 18
6 8
6 7
7 15
7 14
7 13
7 12
7 11
7 10
7 9
9 15
9 11
9 10
9 13
10 15
11 17
11 16
11 15
12 17
12 16
12 15
13 17
13 16
13 15
14 17
14 16
15 17
15 16
16 17
17 21
17 20
17 19
17 18
18 24
18 23
18 22
18 19
18 20

Graph 13_sub
24 36
19 9 19 18 3 20 22 15 14 15 23 17 21 19 17 7 18 14 13 11 10 17 11 9 
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 4
6 10
6 9
6 7
7 10
7 9
10 16
10 15
10 14
10 13
10 12
10 11
11 14
11 13
11 15
12 19
12 18
12 17
12 16
13 14
14 20
14 15
16 17
17 18
20 23
20 22
20 21
21 24

Graph 14_sub
24 26
19 13 12 19 6 10 12 20 4 18 16 16 21 15 25 13 14 13 9 15 17 22 11 8 
1 3
1 2
2 5
2 4
2 3
4 5
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
5 6
6 7
6 18
6 17
6 16
7 21
7 20
7 19
8 24
8 23
20 22

Graph 15_sub
24 39
18 11 14 18 19 8 14 14 14 17 15 25 16 24 9 12 8 15 21 14 10 18 10 17 
1 6
1 4
1 3
1 2
2 6
2 5
2 3
3 8
3 6
3 5
4 6
5 6
6 7
7 23
7 22
7 21
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 24
8 12
8 15
8 18
8 17
8 9
8 22
8 10
8 21
8 16

Graph 16_sub
24 34
20 13 12 12 4 18 10 11 19 6 17 9 20 5 16 13 16 9 12 5 12 10 7 17 
1 4
1 3
1 2
2 8
2 7
2 6
2 5
2 4
3 5
5 12
5 11
5 10
5 9
5 8
9 11
10 16
10 15
10 14
10 13
10 12
13 21
13 20
13 19
13 18
13 17
13 16
13 15
13 14
15 22
16 17
17 22
17 20
22 24
22 23

Graph 17_sub
24 30
15 18 18 14 21 23 11 9 21 16 14 21 19 15 11 17 11 20 12 10 20 18 16 6 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 12
2 11
2 10
2 5
2 4
2 9
2 6
2 8
4 16
10 20
10 19
10 18
10 17
10 16
16 24
16 23
16 22
16 21
16 17

Graph 18_sub
24 26
21 15 13 14 17 15 10 20 12 19 6 1 16 11 11 11 14 14 20 15 6 0 15 11 
1 3
1 2
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 24
4 23
4 22
4 21
4 20
4 19
4 18
4 17
4 16
4 15
4 14
4 13
4 12
4 7
4 11

Graph 19_sub
24 38
17 16 14 19 13 19 16 9 21 14 14 24 14 10 18 0 20 16 16 6 13 6 23 9 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 3
2 4
3 9
6 16
6 15
6 14
6 13
6 12
6 7
6 8
7 17
7 12
9 11
9 10
10 11
12 19
12 18
12 17
12 15
12 14
12 13
14 17
17 21
17 20
17 18
17 19
20 23
20 22
21 22
22 24
22 23

Graph 20_sub
24 28
14 11 19 18 0 18 18 21 10 21 11 15 12 17 5 17 18 13 5 18 18 18 13 1 
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 19
3 18
3 17
3 16
3 15
3 6
3 9
10 20
16 22
16 21
16 20
17 20
20 24
20 23
20 22

Graph 21_sub
24 49
13 16 9 12 12 16 18 9 22 4 19 15 13 15 16 24 15 9 9 24 11 14 5 8 
1 6
1 5
1 4
1 3
1 2
2 3
2 6
2 4
3 4
4 6
5 12
5 11
5 10
5 9
5 8
5 7
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 9
7 10
7 8
7 12
8 23
8 22
8 21
8 20
8 11
8 10
8 12
13 16
14 18
14 19
14 15
14 17
15 17
15 18
15 19
17 18
17 19
18 19
20 24
20 21
20 23
20 22

Graph 22_sub
24 39
22 10 18 13 3 6 13 18 8 20 12 7 15 16 22 4 17 16 17 10 16 21 13 8 
1 7
1 6
1 5
1 4
1 3
1 2
2 7
2 6
3 5
3 7
4 7
4 6
5 7
7 20
7 19
7 18
7 17
7 16
7 15
7 14
7 13
7 12
7 11
7 10
7 9
7 8
8 20
8 14
8 9
9 20
9 14
10 24
10 23
10 22
10 21
10 11
10 17
10 20
14 20

Graph 23_sub
24 30
21 16 12 18 16 9 9 5 11 0 24 11 16 11 17 22 10 11 7 15 11 15 19 13 
1 3
1 2
3 8
3 7
3 6
3 5
3 4
4 9
4 5
4 7
9 14
9 13
9 12
9 11
9 10
10 17
10 16
10 15
10 13
10 11
10 14
11 19
11 18
11 13
11 14
12 24
12 23
12 22
18 20
19 21

Graph 24_sub
24 38
17 16 4 3 17 14 9 13 15 19 16 7 24 18 12 13 15 22 10 20 18 17 14 19 
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 5
3 4
4 5
5 6
6 11
6 10
6 9
6 8
6 7
7 11
7 12
7 8
7 10
8 10
8 15
8 14
8 13
8 9
10 15
11 19
11 18
13 16
16 17
18 23
18 22
18 21
18 20
20 21
20 22
21 24
21 22

Graph 25_sub
24 33
13 15 17 0 17 8 16 20 25 19 13 18 10 12 6 13 11 17 23 16 15 15 16 13 
1 4
1 3
1 2
2 4
3 7
3 6
3 5
5 12
5 11
5 10
5 9
5 8
8 9
8 10
9 13
9 10
9 12
11 20
11 19
11 18
11 17
11 16
12 15
13 15
13 14
16 22
16 21
16 19
16 20
19 21
21 24
21 23
21 22

Graph 26_sub
24 26
26 18 22 16 19 14 15 20 7 14 7 12 13 14 16 11 8 14 21 10 19 9 14 19 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 23
2 22
2 21
2 20
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 7
2 8
10 20
11 24

Graph 27_sub
24 49
14 13 14 7 14 15 18 19 16 12 16 20 19 16 16 21 16 14 16 14 14 10 9 4 
1 10
1 5
1 4
1 3
1 2
2 7
2 6
2 5
2 4
2 3
4 10
5 14
5 7
5 10
5 6
6 11
6 10
6 9
6 8
7 14
7 9
7 11
7 8
8 9
8 13
8 12
8 11
8 10
9 11
10 13
10 12
12 13
14 18
14 17
14 16
14 15
15 18
15 16
16 17
16 18
17 19
17 18
19 22
19 21
19 20
20 22
21 22
22 24
22 23

Graph 28_sub
24 25
9 17 21 10 19 13 11 18 12 17 12 9 26 22 14 24 15 18 14 15 12 12 15 12 
1 6
1 5
1 4
1 3
1 2
2 4
3 17
3 16
3 15
3 14
3 13
3 12
3 11
3 10
3 9
3 8
3 7
3 5
7 24
7 23
7 22
7 21
7 20
7 19
7 18

Graph 29_sub
24 33
14 20 8 1 14 16 19 10 14 26 3 18 15 11 0 12 5 16 15 17 15 14 20 15 
1 3
1 2
2 5
2 4
2 3
3 10
3 9
3 8
3 7
4 5
5 6
7 8
7 9
8 13
8 12
8 11
8 10
10 11
11 13
11 12
12 13
13 21
13 20
13 19
13 18
13 17
13 16
13 15
13 14
14 24
14 23
14 22
14 17

Graph 30_sub
24 30
14 9 6 8 19 8 9 12 10 22 20 16 3 20 11 14 17 19 22 12 9 22 10 14 
1 4
1 3
1 2
2 4
2 3
3 8
3 7
3 6
3 5
3 4
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 7
5 8
5 6
9 24
9 23
9 22
9 21
9 20
9 10

Graph 31_sub
24 40
25 25 7 22 20 28 14 19 18 18 4 9 16 11 18 19 15 3 11 18 15 20 2 9 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 4
2 5
2 6
2 3
3 4
3 5
3 6
3 7
3 8
4 19
4 18
4 17
4 16
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 5
4 6
4 7
4 8
5 8
7 8
9 24
9 23
9 22
9 21
9 20
9 15

Graph 32_sub
24 31
13 20 11 12 9 24 14 5 17 17 16 16 17 22 10 7 13 7 12 15 10 8 22 12 
1 4
1 3
1 2
2 3
2 4
3 5
3 4
5 9
5 8
5 7
5 6
6 10
6 9
8 11
8 10
9 10
10 14
10 13
10 12
10 11
11 15
15 18
15 17
15 16
16 19
19 22
19 21
19 20
20 21
22 24
22 23

Graph 33_sub
24 33
15 15 8 13 15 21 7 19 15 9 11 15 23 11 14 11 7 14 19 17 9 12 14 20 
1 5
1 4
1 3
1 2
2 5
2 4
2 3
3 5
3 4
4 5
5 6
6 21
6 20
6 19
6 18
6 17
6 16
6 15
6 14
6 13
6 12
6 11
6 10
6 9
6 8
6 7
7 23
7 22
7 18
7 16
7 14
7 20
22 24

Graph 34_sub
24 51
6 4 13 16 21 18 14 16 18 0 10 20 11 4 13 7 14 15 8 18 12 9 13 7 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 3
2 9
2 8
2 7
2 5
2 6
2 4
3 11
3 10
3 5
3 4
3 9
3 8
3 7
4 9
4 8
4 7
5 9
5 8
5 7
6 9
6 8
7 9
7 8
8 9
10 19
10 18
10 17
10 16
10 15
10 14
10 13
10 12
12 21
12 20
12 19
12 17
14 21
14 20
20 21
21 24
21 23
21 22

Graph 35_sub
24 36
16 14 22 9 23 9 10 19 0 7 11 16 9 16 7 18 20 20 15 11 6 16 6 11 
1 5
1 4
1 3
1 2
2 9
2 8
2 7
2 6
5 13
5 10
5 6
6 13
6 12
6 11
6 10
6 9
8 13
10 13
10 12
12 13
13 14
14 18
14 17
14 16
14 15
15 18
17 20
17 19
17 18
18 20
18 19
19 20
20 21
21 24
21 23
21 22

Graph 36_sub
24 25
14 14 12 20 17 12 16 12 0 19 12 18 5 18 19 8 9 14 9 14 11 18 18 21 
1 3
1 2
2 7
2 6
2 5
2 4
2 3
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7

Graph 37_sub
24 36
18 15 11 22 11 19 16 15 10 14 9 17 13 10 17 20 16 19 15 6 21 17 16 15 
1 3
1 2
2 5
2 4
2 3
4 15
4 14
4 13
4 12
4 11
4 10
4 9
4 8
4 7
4 6
5 18
5 7
5 6
6 7
6 9
6 14
7 16
7 14
8 22
8 21
8 20
8 19
8 18
8 17
8 9
8 15
17 20
17 19
18 23
18 21
23 24

Graph 38_sub
24 26
23 15 7 11 17 19 19 15 14 4 25 17 17 12 14 18 14 14 14 16 14 16 12 6 
1 5
1 4
1 3
1 2
2 8
2 7
2 6
2 5
4 12
6 9
9 11
9 10
10 12
10 11
12 19
12 18
12 17
12 16
12 15
12 14
12 13
13 23
13 22
13 21
13 20
20 24

Graph 39_sub
24 38
21 16 18 13 9 21 11 17 10 15 18 14 17 19 18 14 16 11 19 20 7 8 6 11 
1 15
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 15
2 14
2 13
2 8
2 4
3 16
3 11
3 6
4 18
4 17
4 7
4 12
4 5
4 10
4 15
8 15
11 16
13 15
13 14
14 15
17 24
17 23
17 22
17 21
17 20
17 19

Graph 40_sub
24 30
15 11 11 25 9 12 14 19 11 13 12 18 15 14 13 2 17 12 4 12 10 17 16 16 
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
6 13
6 12
6 11
6 9
6 10
9 14
11 13
11 12
12 15
12 14
12 13
14 24
14 23
14 22
14 21
14 20
14 19
14 18
14 17
14 16
14 15

Graph 41_sub
24 36
21 6 16 23 7 12 15 24 18 8 5 10 15 10 22 9 7 20 16 10 19 16 12 15 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 4
3 17
3 15
3 14
3 13
3 12
3 11
3 10
3 9
9 17
9 16
9 14
9 12
9 10
10 19
10 11
10 17
10 16
11 17
12 16
14 17
16 18
16 17
17 18
19 24
19 23
19 22
19 21
19 20

Graph 42_sub
24 33
15 11 21 7 20 13 19 14 13 19 5 22 7 9 13 18 16 22 18 12 13 11 17 21 
1 6
1 5
1 4
1 3
1 2
2 5
3 7
3 4
4 14
7 11
7 10
7 9
7 8
8 12
8 9
8 10
9 10
10 11
11 13
14 15
15 17
15 16
16 23
16 22
16 21
16 20
16 19
16 18
16 17
18 24
18 23
18 20
18 19

Graph 43_sub
24 26
13 13 20 16 16 17 12 19 23 16 17 14 13 15 13 15 10 19 26 14 14 15 12 11 
1 4
1 3
1 2
2 4
2 3
3 9
3 8
3 7
3 6
3 5
5 24
5 23
5 22
5 21
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 6

Graph 44_sub
24 38
14 7 8 14 13 10 16 13 10 5 11 17 14 15 15 8 15 6 16 16 12 21 10 14 
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 5
2 6
3 11
3 7
4 14
5 20
5 19
5 18
5 17
5 6
5 7
8 18
9 18
9 17
9 16
9 14
14 16
14 15
15 16
17 20
18 22
18 21
21 24
21 23
21 22

Graph 45_sub
24 42
15 15 13 4 5 11 17 15 17 13 25 8 10 18 17 15 6 17 14 12 20 21 11 15 
1 10
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 8
2 6
3 4
3 5
3 7
3 6
4 5
4 6
5 7
6 14
6 7
8 11
8 9
9 10
10 13
10 12
12 13
14 20
14 19
14 18
14 17
14 16
14 15
15 22
15 21
15 19
17 21
18 21
19 21
20 21
21 24
21 23
21 22

Graph 46_sub
24 32
21 16 8 11 17 16 18 13 12 17 14 19 12 10 21 17 21 16 4 12 13 10 12 18 
1 5
1 4
1 3
1 2
2 6
6 10
6 9
6 8
6 7
7 11
11 12
12 20
12 19
12 18
12 17
12 16
12 15
12 14
12 13
13 22
13 21
13 18
15 18
15 20
16 17
16 19
17 19
18 23
18 20
20 24
20 23
21 22

Graph 47_sub
24 42
20 9 16 11 14 15 16 19 9 14 12 18 15 19 14 12 13 15 18 16 13 16 20 16 
1 4
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 3
5 10
5 6
5 9
5 7
6 15
6 11
6 10
7 10
10 14
10 13
10 12
10 11
11 22
11 21
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 12
12 15
13 15
14 15
15 24
15 23
15 16
15 22
15 20
15 19
15 17

Graph 48_sub
24 54
9 14 16 13 20 13 19 23 11 19 13 17 22 11 26 18 1 16 17 4 24 12 0 10 
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 10
2 9
2 3
2 5
2 6
2 4
3 24
3 23
3 22
3 21
3 20
3 17
3 9
3 14
3 8
3 4
3 13
3 18
3 16
3 15
3 12
3 11
3 10
5 10
6 10
6 9
7 9
8 10
8 9
9 10
10 11
11 14
11 13
11 12
12 14
12 13
13 14
14 19
14 18
14 17
14 16
14 15
15 18
17 20
17 19

Graph 49_sub
24 34
16 20 17 14 23 13 23 15 10 9 11 13 9 16 11 10 13 11 13 22 15 16 10 24 
1 4
1 3
1 2
2 4
2 3
3 9
3 8
3 7
3 6
3 5
3 4
5 11
5 10
5 6
5 7
6 22
6 21
6 20
6 19
6 18
6 17
10 15
10 14
10 13
10 12
10 11
14 16
14 15
17 18
17 21
18 21
19 22
20 24
20 23

Graph 50_sub
24 41
15 19 17 18 15 6 0 13 26 6 13 23 21 23 20 17 11 11 10 13 21 4 16 18 
1 4
1 3
1 2
2 7
2 6
2 5
2 3
2 4
3 13
5 21
5 10
5 9
5 8
5 7
5 6
7 13
8 9
8 15
8 14
8 13
8 12
8 11
9 15
9 11
10 22
10 21
11 15
12 16
12 13
16 20
16 19
16 18
16 17
17 20
17 18
17 19
18 19
19 20
21 24
21 23
21 22

Graph 51_sub
24 34
8 17 18 20 9 22 19 14 13 14 12 12 19 13 23 20 7 9 19 19 16 12 10 13 
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 6
2 8
2 3
2 4
2 7
2 5
5 9
8 9
9 16
9 15
9 14
11 17
14 17
14 15
15 24
15 23
15 22
15 21
15 20
15 19
15 18

Graph 52_sub
24 36
16 21 14 10 16 17 11 10 12 15 10 21 13 19 12 16 7 4 12 14 11 21 19 15 
1 5
1 4
1 3
1 2
2 20
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 4
5 20
6 19
6 18
6 17
7 21
7 20
7 9
7 11
7 14
9 20
11 20
14 20
17 19
17 18
18 19
21 24
21 23
21 22

Graph 53_sub
24 47
23 17 11 10 22 21 16 9 20 11 16 7 16 28 15 14 15 18 12 10 14 8 15 15 
1 13
1 12
1 11
1 10
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 17
2 16
2 15
2 14
2 13
2 11
2 12
2 7
2 8
2 3
2 5
2 9
2 4
3 13
4 13
5 13
6 13
7 13
8 13
9 13
10 19
11 19
11 14
11 13
13 16
13 17
14 20
14 19
14 18
18 19
19 24
19 23
19 22
19 21
19 20

Graph 54_sub
24 34
18 12 17 11 20 4 24 8 15 12 16 0 9 17 14 21 20 19 16 10 15 16 5 15 
1 9
1 8
1 7
1 6
1 5
1 4
1 3
1 2
2 9
2 6
2 4
3 11
3 10
3 5
3 8
5 10
8 10
10 12
10 11
12 16
12 15
12 14
12 13
13 17
13 16
14 24
14 23
14 22
14 21
14 20
14 19
14 18
14 16
15 17

Graph 55_sub
24 26
16 24 12 7 10 16 4 13 19 18 20 23 20 19 20 14 16 19 11 15 7 13 24 11 
1 3
1 2
2 3
3 5
3 4
4 6
5 20
5 19
5 18
5 17
5 16
5 15
5 14
5 13
5 12
5 11
5 10
5 9
5 8
5 7
7 21
7 11
16 21
21 24
21 23
21 22

Graph 56_sub
24 38
21 7 15 12 8 18 6 11 22 17 4 9 17 13 14 12 8 8 21 20 16 16 13 19 
1 6
1 5
1 4
1 3
1 2
2 8
2 7
2 4
7 8
8 9
9 11
9 10
10 18
10 17
10 16
10 15
10 14
10 13
10 12
10 11
12 16
12 17
12 13
12 14
12 15
13 16
13 17
14 21
14 20
14 19
14 15
19 22
19 20
19 21
20 22
21 22
22 24
22 23

Graph 57_sub
24 41
8 16 13 13 23 12 10 11 14 14 25 9 21 12 16 6 17 5 16 15 21 13 9 22 
1 6
1 5
1 4
1 3
1 2
2 6
3 9
3 8
3 7
7 15
7 14
7 13
7 12
7 11
7 10
10 12
10 15
10 11
10 13
10 14
11 13
11 15
11 12
11 14
12 13
12 14
13 16
13 14
13 15
14 15
16 19
16 18
16 17
17 19
17 18
18 19
19 20
20 24
20 23
20 22
20 21

Graph 58_sub
24 28
9 14 13 19 13 14 13 13 13 14 11 18 16 4 4 14 19 12 19 16 18 17 8 22 
1 3
1 2
2 8
2 7
2 6
2 5
2 4
4 10
4 9
5 15
7 11
9 13
9 12
9 11
11 16
11 15
11 14
12 21
12 20
12 19
12 18
12 17
14 16
14 15
15 16
17 24
17 23
17 22

Graph 75_sub
24 28
14 11 21 7 9 15 17 28 4 10 19 14 10 17 16 16 12 21 14 15 13 8 16 3 
1 2
2 7
2 6
2 5
2 4
2 3
3 10
3 9
3 8
4 11
7 10
8 10
8 9
10 21
10 20
10 19
10 18
10 17
10 16
10 15
10 14
10 13
10 12
10 11
11 24
11 23
11 22
11 14

Graph 60_sub
24 30
25 14 21 15 20 19 16 16 7 11 18 16 21 11 17 19 15 11 13 16 18 18 13 8 
1 3
1 2
2 6
2 5
2 4
5 12
5 11
5 10
5 9
5 8
5 7
7 18
7 17
7 16
7 15
7 14
7 13
7 8
7 11
8 13
13 23
13 22
13 21
13 20
13 19
13 18
13 14
13 17
14 19
19 24

Graph 61_sub
24 31
12 9 13 16 22 16 9 0 3 11 12 15 17 13 13 15 20 22 10 11 14 13 12 14 
1 3
1 2
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
4 14
4 13
4 12
4 11
11 19
11 18
11 17
11 16
11 15
11 12
11 14
12 20
12 15
16 23
16 22
16 21
16 20
16 19
19 20
20 24
20 21

Graph 62_sub
24 58
18 14 15 4 19 23 10 15 29 13 21 17 19 11 14 13 5 15 12 4 21 16 13 13 
1 5
1 4
1 3
1 2
2 4
2 5
3 4
3 5
4 10
4 9
4 8
4 7
4 6
4 5
6 17
6 16
6 15
6 14
6 13
6 12
6 11
6 8
6 9
7 22
7 21
7 20
7 19
7 18
7 8
7 10
8 11
9 17
9 16
9 15
9 14
9 13
9 11
11 17
11 15
11 14
11 12
12 15
12 13
12 16
12 14
12 17
13 15
13 16
13 14
13 17
14 15
14 16
14 17
15 16
15 17
16 17
18 24
18 23

Graph 63_sub
24 44
16 19 16 8 11 0 16 0 17 9 20 12 6 23 14 12 18 24 17 18 12 10 9 13 
1 7
1 6
1 5
1 4
1 3
1 2
2 8
2 6
2 7
2 4
2 3
2 5
3 9
3 7
3 4
3 5
6 11
6 18
6 10
9 20
9 18
9 16
9 15
9 14
9 13
9 12
9 11
9 10
10 19
10 18
10 17
10 11
11 20
11 14
11 19
11 18
11 17
14 18
17 19
20 23
20 22
20 21
21 24
21 23

Graph 64_sub
24 27
21 18 25 18 18 21 20 20 18 18 16 9 17 15 13 11 10 24 14 17 18 21 20 22 
1 4
1 3
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
5 18
5 17
5 16
5 15
6 21
6 20
6 19
15 16
19 21
20 24
20 23
20 22

Graph 65_sub
24 41
11 8 16 14 10 9 16 17 5 13 16 15 16 13 18 16 16 16 7 10 12 17 13 15 
1 8
1 5
1 4
1 3
1 2
3 8
3 7
3 6
3 5
3 4
4 8
5 8
6 7
8 13
8 12
8 11
8 10
8 9
9 14
10 11
11 20
11 18
11 19
11 17
11 14
14 18
14 17
14 16
14 15
15 16
16 18
17 19
17 18
18 19
20 23
20 22
20 21
21 22
21 23
22 24
22 23

Graph 66_sub
24 35
16 12 14 13 20 15 10 21 30 10 12 9 14 8 10 21 13 18 12 17 0 17 11 14 
1 5
1 4
1 3
1 2
2 5
2 3
3 8
3 7
3 6
3 5
3 4
4 5
5 11
5 10
5 7
5 8
5 6
6 8
7 9
10 12
11 23
11 22
11 21
11 20
11 19
11 18
11 17
11 16
11 15
11 14
11 13
14 24
14 16
14 22
14 15

Graph 67_sub
24 42
16 23 21 18 8 18 28 10 21 11 21 13 8 19 15 23 9 16 24 14 16 26 18 10 
1 3
1 2
2 19
2 18
2 17
2 16
2 15
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 6
3 5
3 4
4 9
4 15
4 17
4 13
4 5
4 14
5 9
5 15
5 17
5 12
5 14
6 9
6 14
7 24
7 23
7 22
7 21
7 20
7 10
7 18

Graph 68_sub
24 27
12 10 18 13 18 13 15 15 16 16 13 24 17 15 17 14 16 21 21 16 12 21 21 5 
1 2
2 4
2 3
3 8
3 7
3 6
3 5
5 12
5 11
5 10
5 9
5 6
10 18
10 17
10 16
10 15
10 14
10 13
10 12
12 14
13 14
14 24
14 23
14 22
14 21
14 20
14 19

Graph 69_sub
24 42
16 12 10 18 15 12 14 8 13 10 21 11 24 5 9 10 9 14 20 18 19 15 17 14 
1 2
2 14
2 13
2 12
2 11
2 10
2 9
2 8
2 7
2 6
2 5
2 4
2 3
3 9
4 23
4 22
4 21
4 20
4 19
4 18
4 17
4 16
4 15
4 7
4 9
4 13
4 14
4 8
4 12
